x[nm],y [nm],z [nm]
5058.106,5136.898,190.635
5081.339,5139.488,172.793
5081.339,5139.488,172.793
5084.05,5130.281,177.939
5084.05,5130.281,177.939
5084.05,5130.281,177.939
5082.769,5126.29,178.877
5082.769,5126.29,178.877
5082.769,5126.29,178.877
5082.769,5126.29,178.877
5082.769,5126.29,178.877
5109.538,5134.83,179.868
5109.538,5134.83,179.868
5062.598,5120.403,178.092
5062.598,5120.403,178.092
5047.103,5131.345,182.245
5047.103,5131.345,182.245
5050.652,5135.839,179.893
5050.652,5135.839,179.893
5061.972,5122.724,193.468
5135.835,5139.408,175.935
5135.835,5139.408,175.935
5135.835,5139.408,175.935
5135.835,5139.408,175.935
5081.913,5131.397,191.472
5081.913,5131.397,191.472
5082.348,5133.367,173.676
5082.348,5133.367,173.676
5082.348,5133.367,173.676
5082.348,5133.367,173.676
5082.348,5133.367,173.676
5082.348,5133.367,173.676
5051.412,5114.44,182.269
5051.412,5114.44,182.269
5081.202,5129.687,173.805
5132.367,5139.641,184.692
5133.807,5141.029,180
5133.807,5141.029,180
5133.807,5141.029,180
5133.807,5141.029,180
5053.104,5132.292,189.393
5053.104,5132.292,189.393
5066.282,5122.21,189.853
5066.282,5122.21,189.853
5048.333,5131.547,182.835
5048.333,5131.547,182.835
5048.333,5131.547,182.835
5048.333,5131.547,182.835
5086.159,5142.693,185.337
5131.332,5155.945,169.023
5131.332,5155.945,169.023
5131.332,5155.945,169.023
5131.332,5155.945,169.023
5094.783,5147.289,174.2
5094.783,5147.289,174.2
5094.783,5147.289,174.2
5094.783,5147.289,174.2
5094.783,5147.289,174.2
5094.783,5147.289,174.2
5129.849,5157.17,184.768
5130.857,5150.479,168.858
5130.857,5150.479,168.858
5100.577,5145.431,189.928
5100.577,5145.431,189.928
5100.577,5145.431,189.928
5100.577,5145.431,189.928
5100.577,5145.431,189.928
5100.577,5145.431,189.928
5100.577,5145.431,189.928
5100.577,5145.431,189.928
5138.551,5155.717,167.686
5138.551,5155.717,167.686
5129.327,5158.194,170.451
5114.805,5154.744,177.925
5145.236,5161.644,168.104
5145.236,5161.644,168.104
5145.236,5161.644,168.104
5145.236,5161.644,168.104
5145.236,5161.644,168.104
5145.236,5161.644,168.104
5145.236,5161.644,168.104
5145.236,5161.644,168.104
5145.236,5161.644,168.104
5145.236,5161.644,168.104
5143.788,5154.172,184.029
5143.788,5154.172,184.029
5141.443,5161.969,173.865
5141.443,5161.969,173.865
5141.443,5161.969,173.865
5141.443,5161.969,173.865
5141.443,5161.969,173.865
5141.443,5161.969,173.865
5141.443,5161.969,173.865
5138.104,6107.435,-12.96
5138.104,6107.435,-12.96
5138.104,6107.435,-12.96
5133.824,6080.026,-11.629
5133.824,6080.026,-11.629
5142.659,6100.934,-5.142
5124.939,6133.399,0.611
5124.939,6133.399,0.611
5124.939,6133.399,0.611
5124.939,6133.399,0.611
5124.939,6133.399,0.611
5124.939,6133.399,0.611
5137.63,6099.995,-15.788
5132.507,6092.575,-0.777
5132.507,6092.575,-0.777
5132.507,6092.575,-0.777
5127.502,6129.666,7.917
5127.502,6129.666,7.917
5127.502,6129.666,7.917
5116.874,6117.284,-7.511
5116.874,6117.284,-7.511
5125.591,6104.656,-14.6
5125.591,6104.656,-14.6
5125.591,6104.656,-14.6
5117.326,6116.172,2.656
5117.326,6116.172,2.656
5140.86,6111.333,-5.853
5140.86,6111.333,-5.853
5140.86,6111.333,-5.853
5132.782,6101.049,4.71
5132.782,6101.049,4.71
5132.502,6091.345,-3.309
5132.502,6091.345,-3.309
5132.502,6091.345,-3.309
5137.256,6079.6,-19.063
5137.256,6079.6,-19.063
5142.998,6076.029,-5.365
5142.998,6076.029,-5.365
5142.998,6076.029,-5.365
5134.593,6085.152,-6.337
5134.593,6085.152,-6.337
5134.593,6085.152,-6.337
5134.593,6085.152,-6.337
5134.593,6085.152,-6.337
5134.593,6085.152,-6.337
5134.593,6085.152,-6.337
5134.593,6085.152,-6.337
5141.551,6098.54,0.867
5141.551,6098.54,0.867
5141.551,6098.54,0.867
5133.951,6122.275,-4.499
5133.951,6122.275,-4.499
5133.951,6122.275,-4.499
5133.951,6122.275,-4.499
5133.951,6122.275,-4.499
5133.951,6122.275,-4.499
5133.951,6122.275,-4.499
5116.621,6141.427,-2.529
5116.621,6141.427,-2.529
5131.249,6091.585,-4.768
5108.748,6130.875,-2.428
5108.748,6130.875,-2.428
5108.748,6130.875,-2.428
5108.748,6130.875,-2.428
5142.553,6105.704,-7.445
5121.683,6107.031,-3.136
5121.683,6107.031,-3.136
5121.683,6107.031,-3.136
5116.989,6109.794,0.732
5116.989,6109.794,0.732
5129.042,6127.971,-5.002
5129.042,6127.971,-5.002
5136.9,6100.817,-13.794
5132.767,6118.293,0.936
5132.767,6118.293,0.936
5132.767,6118.293,0.936
5132.767,6118.293,0.936
5132.767,6118.293,0.936
5132.767,6118.293,0.936
5144.245,6094.308,-13.463
5144.245,6094.308,-13.463
5144.245,6094.308,-13.463
5144.245,6094.308,-13.463
5144.245,6094.308,-13.463
5144.245,6094.308,-13.463
5129.837,6088.126,-3.801
5144.538,6068.411,-12.884
5144.538,6068.411,-12.884
5134.736,6112.75,-8.473
5134.736,6112.75,-8.473
5134.736,6112.75,-8.473
5134.736,6112.75,-8.473
5122.067,6137.276,-4.631
5122.067,6137.276,-4.631
5125.13,6110.931,-15.253
5120.577,6124.864,9.439
5120.577,6124.864,9.439
5120.577,6124.864,9.439
5058.19,6224.292,32.436
5058.19,6224.292,32.436
5058.19,6224.292,32.436
5064.094,6214.603,32.795
5077.416,6176.77,16.639
5077.416,6176.77,16.639
5077.416,6176.77,16.639
5077.416,6176.77,16.639
5077.416,6176.77,16.639
5077.416,6176.77,16.639
5090.515,6197.277,13.809
5090.515,6197.277,13.809
5109.052,6156.1,12.792
5109.052,6156.1,12.792
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5114.099,6154.044,1.834
5050.804,6218.084,22.598
5072.803,6195.792,11.052
5072.803,6195.792,11.052
5072.803,6195.792,11.052
5072.803,6195.792,11.052
5086.548,6195.685,19.189
5086.548,6195.685,19.189
5098.587,6162.625,17.488
5098.587,6162.625,17.488
5074.14,6222.029,25.532
5074.14,6222.029,25.532
5074.897,6185.225,16.787
5074.897,6185.225,16.787
5074.897,6185.225,16.787
5074.897,6185.225,16.787
5074.897,6185.225,16.787
5074.897,6185.225,16.787
5074.897,6185.225,16.787
5061.47,6210.6,23.155
5061.47,6210.6,23.155
5092.838,6184.438,8.448
5092.838,6184.438,8.448
5092.838,6184.438,8.448
5105.76,6164.329,11.621
5105.76,6164.329,11.621
5050.131,6238.382,18.642
5090.217,6173.27,2.24
5090.217,6173.27,2.24
5090.217,6173.27,2.24
5090.217,6173.27,2.24
5090.217,6173.27,2.24
5090.217,6173.27,2.24
5090.217,6173.27,2.24
5090.217,6173.27,2.24
5064.68,6238.935,21.149
5064.68,6238.935,21.149
5064.68,6238.935,21.149
5064.68,6238.935,21.149
5064.68,6238.935,21.149
5064.68,6238.935,21.149
5078.475,6194.007,7.343
5078.475,6194.007,7.343
5078.475,6194.007,7.343
5078.475,6194.007,7.343
5078.475,6194.007,7.343
5078.475,6194.007,7.343
5078.475,6194.007,7.343
5073.987,6205.685,27.27
5097.536,6178.527,13.265
5097.536,6178.527,13.265
5086.372,6196.479,15.647
5086.372,6196.479,15.647
5086.372,6196.479,15.647
5078.604,6202.363,9.534
5078.604,6202.363,9.534
5078.604,6202.363,9.534
5078.604,6202.363,9.534
5078.604,6202.363,9.534
5099.215,6176.239,12.548
5099.215,6176.239,12.548
5099.215,6176.239,12.548
5099.215,6176.239,12.548
5099.884,6162.656,0.597
5060.695,6219.775,14.984
5060.695,6219.775,14.984
5060.695,6219.775,14.984
5098.441,6173.169,18.343
5098.441,6173.169,18.343
5098.441,6173.169,18.343
5098.441,6173.169,18.343
5060.672,6237.964,17.162
5056.415,6227.086,34.95
5056.415,6227.086,34.95
5056.418,6226.531,33.931
5056.418,6226.531,33.931
5092.146,6195.69,16.361
5092.146,6195.69,16.361
5092.146,6195.69,16.361
5092.146,6195.69,16.361
5075.095,6206.614,26.947
5075.095,6206.614,26.947
5075.095,6206.614,26.947
5096.798,6146.521,10.87
5096.798,6146.521,10.87
5096.798,6146.521,10.87
5096.798,6146.521,10.87
5096.798,6146.521,10.87
5096.798,6146.521,10.87
5096.798,6146.521,10.87
5096.798,6146.521,10.87
5074.217,6204.645,10.624
5074.217,6204.645,10.624
5092.88,6152.205,13.411
5092.88,6152.205,13.411
5096.284,6148.4,6.769
5096.284,6148.4,6.769
5054.394,6222.192,14.738
5054.394,6222.192,14.738
5088.821,6164.937,7.818
5088.821,6164.937,7.818
5088.821,6164.937,7.818
5088.821,6164.937,7.818
5088.821,6164.937,7.818
5098.749,6175.673,8.699
5098.749,6175.673,8.699
5098.749,6175.673,8.699
5051.863,6222.558,29.361
5051.863,6222.558,29.361
5051.863,6222.558,29.361
5051.863,6222.558,29.361
5051.863,6222.558,29.361
5051.863,6222.558,29.361
5051.863,6222.558,29.361
5051.863,6222.558,29.361
5051.863,6222.558,29.361
5051.863,6222.558,29.361
5062.606,6227.076,13.522
5062.606,6227.076,13.522
5062.606,6227.076,13.522
5062.606,6227.076,13.522
5062.606,6227.076,13.522
5103.893,6163.16,0.322
5063.83,6206.088,10.668
5063.83,6206.088,10.668
5055.779,6241.118,18.672
5055.779,6241.118,18.672
5055.779,6241.118,18.672
5064.131,6217.29,10.357
5064.131,6217.29,10.357
5064.131,6217.29,10.357
5052.377,6253.355,28.707
5052.377,6253.355,28.707
5052.377,6253.355,28.707
5049.301,6252.371,38.402
5049.301,6252.371,38.402
5058.729,6248.621,30.087
5058.729,6248.621,30.087
5058.729,6248.621,30.087
5058.729,6248.621,30.087
5058.729,6248.621,30.087
5047.069,6254.904,23.191
5047.069,6254.904,23.191
5047.069,6254.904,23.191
5047.069,6254.904,23.191
5047.069,6254.904,23.191
5050.606,6258.087,30.767
5050.606,6258.087,30.767
5055.766,6249.499,28.792
5055.766,6249.499,28.792
5127.089,6443.448,102.304
5127.089,6443.448,102.304
5143.537,6429.652,105.42
5143.537,6429.652,105.42
5145.749,6411.027,116.473
5145.749,6411.027,116.473
5145.749,6411.027,116.473
5145.749,6411.027,116.473
5145.749,6411.027,116.473
5130.388,6422.895,112.859
5130.388,6422.895,112.859
5145.723,6408.14,110.603
5145.723,6408.14,110.603
5145.723,6408.14,110.603
5145.723,6408.14,110.603
5145.013,6409.907,112.409
5145.013,6409.907,112.409
5145.796,6414.446,120.942
5145.796,6414.446,120.942
5136.733,6429.341,123.061
5136.733,6429.341,123.061
5136.733,6429.341,123.061
5126.009,6436.096,122.929
5140.254,6440.87,113.147
5137.158,6438.197,119.381
5137.158,6438.197,119.381
5142.769,6433.548,118.604
5142.769,6433.548,118.604
5142.769,6433.548,118.604
5142.769,6433.548,118.604
5110.717,6443.913,117.133
5110.717,6443.913,117.133
5110.717,6443.913,117.133
5066.877,6500.564,100.427
5061.026,6513.344,120.561
5061.026,6513.344,120.561
5061.026,6513.344,120.561
5061.026,6513.344,120.561
5061.026,6513.344,120.561
5061.026,6513.344,120.561
5119.213,6453.676,122.683
5119.213,6453.676,122.683
5105.749,6475.225,118.199
5105.749,6475.225,118.199
5105.749,6475.225,118.199
5105.749,6475.225,118.199
5086.389,6489.731,121.688
5086.389,6489.731,121.688
5086.389,6489.731,121.688
5077.77,6480.693,105.612
5119.445,6465.176,111.279
5119.445,6465.176,111.279
5119.445,6465.176,111.279
5076.543,6491.021,101.805
5076.543,6491.021,101.805
5076.543,6491.021,101.805
5076.543,6491.021,101.805
5076.543,6491.021,101.805
5053.59,6531.575,107.627
5053.59,6531.575,107.627
5053.59,6531.575,107.627
5053.59,6531.575,107.627
5053.59,6531.575,107.627
5053.59,6531.575,107.627
5092.956,6490.542,118.383
5092.956,6490.542,118.383
5092.956,6490.542,118.383
5092.956,6490.542,118.383
5092.956,6490.542,118.383
5110.556,6451.919,106.502
5110.556,6451.919,106.502
5110.556,6451.919,106.502
5115.816,6459.075,106.066
5105.488,6462.304,100.989
5105.488,6462.304,100.989
5105.488,6462.304,100.989
5049.284,6528.116,119.886
5049.284,6528.116,119.886
5049.284,6528.116,119.886
5060.295,6519.87,121.426
5073.889,6493.343,120.131
5073.889,6493.343,120.131
5091.553,6476.592,104.099
5091.553,6476.592,104.099
5091.553,6476.592,104.099
5091.553,6476.592,104.099
5091.553,6476.592,104.099
5052.995,6528.539,101.904
5052.995,6528.539,101.904
5106.499,6457.927,120.261
5106.499,6457.927,120.261
5106.499,6457.927,120.261
5131.678,6450.356,111.426
5131.678,6450.356,111.426
5131.678,6450.356,111.426
5088.56,6465.28,116.455
5126.779,6456.25,108.282
5126.779,6456.25,108.282
5126.779,6456.25,108.282
5126.779,6456.25,108.282
5126.779,6456.25,108.282
5066.561,6497.59,119.669
5066.561,6497.59,119.669
5058.125,6518.016,100.385
5058.125,6518.016,100.385
5054.522,6521.74,101.22
5047.43,6536.83,112.012
5047.43,6536.83,112.012
5047.43,6536.83,112.012
5083.357,6476.753,112.079
5061.628,6502.75,115.875
5073.949,6497.506,101.238
5051.544,6514.834,116.452
5051.544,6514.834,116.452
5051.544,6514.834,116.452
5082.28,6495.48,105.984
5082.28,6495.48,105.984
5057.124,6526.977,111.176
5057.124,6526.977,111.176
5057.124,6526.977,111.176
5057.124,6526.977,111.176
5057.124,6526.977,111.176
5057.124,6526.977,111.176
5057.124,6526.977,111.176
5131.03,6447.459,117.358
5131.03,6447.459,117.358
5131.03,6447.459,117.358
5064.427,6497.202,108.432
5064.427,6497.202,108.432
5118.543,6444.96,102.406
5118.543,6444.96,102.406
5118.543,6444.96,102.406
5074.077,6490.225,105.859
5074.077,6490.225,105.859
5074.077,6490.225,105.859
5074.077,6490.225,105.859
5074.077,6490.225,105.859
5124.07,6445.616,103.988
5124.07,6445.616,103.988
5124.07,6445.616,103.988
5126.775,6455.551,112.52
5126.775,6455.551,112.52
5126.775,6455.551,112.52
5126.775,6455.551,112.52
5126.775,6455.551,112.52
5078.67,6486.838,120.974
5078.67,6486.838,120.974
5078.67,6486.838,120.974
5083.877,6476.777,105.537
5083.877,6476.777,105.537
5083.877,6476.777,105.537
5051.708,6519.22,102.796
5059.184,6513.709,100.3
5088.932,6494.8,106.334
5088.932,6494.8,106.334
5118.036,6464.381,118.549
5084.271,6473.937,115.265
5084.271,6473.937,115.265
5084.271,6473.937,115.265
5084.271,6473.937,115.265
5058.48,6498.07,107.234
5058.48,6498.07,107.234
5106.957,6454.754,118.424
5106.957,6454.754,118.424
5107.486,6458.27,119.595
5055.89,6524.984,102.117
5055.89,6524.984,102.117
5060.676,6504.17,101.011
5080.846,6483.621,121.988
5080.846,6483.621,121.988
5080.846,6483.621,121.988
5061.804,6519.291,101.619
5061.804,6519.291,101.619
5075.088,6499.203,103.1
5075.088,6499.203,103.1
5075.088,6499.203,103.1
5082.226,6504.514,111.713
5082.226,6504.514,111.713
5082.226,6504.514,111.713
5057.885,6529.747,113.664
5075.71,6506.232,108.61
5227.841,5183.067,166.828
5227.841,5183.067,166.828
5173.26,5167.531,181.054
5155.567,5161.99,170.812
5155.567,5161.99,170.812
5155.567,5161.99,170.812
5155.567,5161.99,170.812
5155.567,5161.99,170.812
5177.357,5161.359,180.158
5177.357,5161.359,180.158
5206.079,5164.552,164.17
5206.079,5164.552,164.17
5206.079,5164.552,164.17
5206.079,5164.552,164.17
5159.328,5167.478,178.821
5159.328,5167.478,178.821
5159.328,5167.478,178.821
5159.328,5167.478,178.821
5178.575,5171.282,163.815
5178.575,5171.282,163.815
5178.575,5171.282,163.815
5178.575,5171.282,163.815
5178.575,5171.282,163.815
5178.575,5171.282,163.815
5199.942,5172.741,160.331
5199.942,5172.741,160.331
5179.881,5156.241,165.866
5179.881,5156.241,165.866
5179.881,5156.241,165.866
5213.726,5165.764,174.212
5239.005,5179.53,173.655
5239.005,5179.53,173.655
5239.005,5179.53,173.655
5239.005,5179.53,173.655
5239.005,5179.53,173.655
5239.005,5179.53,173.655
5196.369,5176.01,167.407
5196.369,5176.01,167.407
5196.369,5176.01,167.407
5196.369,5176.01,167.407
5196.369,5176.01,167.407
5223.912,5165.764,167.241
5223.912,5165.764,167.241
5223.912,5165.764,167.241
5180.892,5157.407,178.166
5180.892,5157.407,178.166
5244.169,5167.813,167.55
5244.169,5167.813,167.55
5244.169,5167.813,167.55
5244.169,5167.813,167.55
5244.169,5167.813,167.55
5244.169,5167.813,167.55
5244.169,5167.813,167.55
5244.169,5167.813,167.55
5244.169,5167.813,167.55
5244.169,5167.813,167.55
5204.217,5159.751,165.494
5204.217,5159.751,165.494
5170.57,5157.115,166.722
5189.076,5175.288,164.897
5189.076,5175.288,164.897
5189.076,5175.288,164.897
5204.499,5171.463,179.648
5210.223,5160.978,172.204
5210.223,5160.978,172.204
5210.223,5160.978,172.204
5210.223,5160.978,172.204
5170.772,5158.917,181.161
5176.532,5152.582,176.041
5176.532,5152.582,176.041
5176.532,5152.582,176.041
5176.532,5152.582,176.041
5174.909,5170.838,165.27
5174.909,5170.838,165.27
5204.209,5162.495,174.668
5204.209,5162.495,174.668
5204.209,5162.495,174.668
5206.28,5169.269,160.035
5206.28,5169.269,160.035
5206.28,5169.269,160.035
5220.495,5169.31,159.139
5220.495,5169.31,159.139
5220.495,5169.31,159.139
5220.495,5169.31,159.139
5220.495,5169.31,159.139
5220.495,5169.31,159.139
5220.495,5169.31,159.139
5220.495,5169.31,159.139
5210.345,5163.57,164.057
5210.345,5163.57,164.057
5210.345,5163.57,164.057
5229.089,5172.542,156.519
5229.089,5172.542,156.519
5229.089,5172.542,156.519
5229.089,5172.542,156.519
5146.046,5146.244,183.479
5146.046,5146.244,183.479
5146.046,5146.244,183.479
5146.046,5146.244,183.479
5146.046,5146.244,183.479
5146.046,5146.244,183.479
5147.018,5157.95,166.067
5147.018,5157.95,166.067
5213.406,5161.439,168.212
5235.26,5185.054,166.097
5235.26,5185.054,166.097
5165.565,5152.001,182.825
5165.565,5152.001,182.825
5165.565,5152.001,182.825
5165.565,5152.001,182.825
5165.565,5152.001,182.825
5147.795,5165.203,175.447
5226.589,5184.781,166.354
5226.589,5184.781,166.354
5226.589,5184.781,166.354
5190.53,5166.658,159.277
5190.53,5166.658,159.277
5190.53,5166.658,159.277
5182.724,5159.755,163.34
5182.724,5159.755,163.34
5221.791,5184.212,172.183
5209.39,5162.162,164.685
5209.39,5162.162,164.685
5209.39,5162.162,164.685
5209.39,5162.162,164.685
5228.374,5940.051,-53.674
5228.374,5940.051,-53.674
5245.003,5916.763,-56.331
5245.003,5916.763,-56.331
5245.003,5916.763,-56.331
5240.692,5896.026,-53.824
5240.692,5896.026,-53.824
5242.688,5914.041,-56.236
5242.688,5914.041,-56.236
5242.688,5914.041,-56.236
5242.688,5914.041,-56.236
5242.688,5914.041,-56.236
5227.33,5943.272,-54.241
5232.489,5903.281,-52.616
5232.489,5903.281,-52.616
5232.489,5903.281,-52.616
5235.909,5917.831,-56.958
5235.909,5917.831,-56.958
5235.909,5917.831,-56.958
5235.909,5917.831,-56.958
5235.909,5917.831,-56.958
5243.062,5886.193,-51.786
5244.952,5886.719,-59.404
5244.952,5886.719,-59.404
5234.726,5932.031,-35.601
5234.726,5932.031,-35.601
5234.726,5932.031,-35.601
5216.917,5930.893,-43.155
5242.593,5920.263,-44.358
5242.593,5920.263,-44.358
5242.593,5920.263,-44.358
5242.593,5920.263,-44.358
5242.593,5920.263,-44.358
5242.593,5920.263,-44.358
5242.593,5920.263,-44.358
5242.593,5920.263,-44.358
5235.194,5938.792,-43.278
5235.194,5938.792,-43.278
5235.194,5938.792,-43.278
5235.194,5938.792,-43.278
5235.194,5938.792,-43.278
5235.194,5938.792,-43.278
5235.194,5938.792,-43.278
5225.597,5922.608,-37.64
5241.803,5917.508,-40.355
5241.803,5917.508,-40.355
5241.803,5917.508,-40.355
5241.803,5917.508,-40.355
5241.803,5917.508,-40.355
5241.803,5917.508,-40.355
5241.803,5917.508,-40.355
5241.803,5917.508,-40.355
5241.803,5917.508,-40.355
5224.298,5927.058,-39.456
5224.298,5927.058,-39.456
5232.374,5906.12,-47.28
5232.374,5906.12,-47.28
5232.374,5906.12,-47.28
5232.374,5906.12,-47.28
5243.269,5904.686,-40.287
5220.38,5930.024,-41.767
5220.38,5930.024,-41.767
5220.38,5930.024,-41.767
5220.38,5930.024,-41.767
5233.713,5932.408,-39.172
5233.713,5932.408,-39.172
5233.713,5932.408,-39.172
5217.3,5955.413,-51.135
5217.3,5955.413,-51.135
5217.3,5955.413,-51.135
5217.3,5955.413,-51.135
5176.474,6018.5,-31.619
5176.474,6018.5,-31.619
5176.474,6018.5,-31.619
5189.481,6018.379,-34.223
5189.481,6018.379,-34.223
5189.481,6018.379,-34.223
5189.481,6018.379,-34.223
5190.456,6022.283,-32.296
5190.456,6022.283,-32.296
5212.657,5950.138,-48.315
5206.666,5954.307,-34.902
5206.666,5954.307,-34.902
5206.666,5954.307,-34.902
5166.631,6025.089,-25.993
5166.631,6025.089,-25.993
5166.631,6025.089,-25.993
5166.631,6025.089,-25.993
5166.631,6025.089,-25.993
5166.631,6025.089,-25.993
5166.631,6025.089,-25.993
5166.631,6025.089,-25.993
5204.066,5992.721,-40.986
5204.066,5992.721,-40.986
5204.066,5992.721,-40.986
5204.066,5992.721,-40.986
5204.066,5992.721,-40.986
5204.066,5992.721,-40.986
5204.066,5992.721,-40.986
5213.953,5974.675,-35.289
5213.953,5974.675,-35.289
5186.713,6030.573,-24.401
5186.713,6030.573,-24.401
5186.713,6030.573,-24.401
5190.043,6022.852,-23.93
5190.043,6022.852,-23.93
5166.756,6044.755,-31.413
5166.756,6044.755,-31.413
5166.756,6044.755,-31.413
5189.991,6019.854,-32.174
5189.991,6019.854,-32.174
5189.991,6019.854,-32.174
5174.862,6010.53,-19.663
5181.233,6007.826,-21.188
5181.233,6007.826,-21.188
5181.233,6007.826,-21.188
5204.71,5975.744,-27.151
5204.71,5975.744,-27.151
5203.649,5965.057,-30.432
5175.603,6012.002,-23.389
5199.029,5972.035,-26.097
5199.029,5972.035,-26.097
5183.094,5992.278,-32.443
5208.166,5986.153,-30.736
5208.166,5986.153,-30.736
5165.48,6032.019,-12.472
5165.48,6032.019,-12.472
5165.48,6032.019,-12.472
5165.48,6032.019,-12.472
5165.48,6032.019,-12.472
5221.131,5967.726,-39.719
5221.131,5967.726,-39.719
5221.131,5967.726,-39.719
5221.131,5967.726,-39.719
5221.131,5967.726,-39.719
5221.131,5967.726,-39.719
5181.693,6003.259,-27.342
5181.693,6003.259,-27.342
5181.693,6003.259,-27.342
5181.693,6003.259,-27.342
5193.437,5973.889,-30.499
5172.421,6041.628,-28.292
5172.421,6041.628,-28.292
5162.508,6040.664,-14.012
5162.508,6040.664,-14.012
5162.508,6040.664,-14.012
5162.508,6040.664,-14.012
5195.764,6009.235,-33.347
5195.764,6009.235,-33.347
5200.869,5966.826,-28.674
5200.869,5966.826,-28.674
5200.869,5966.826,-28.674
5200.869,5966.826,-28.674
5201.012,5980.331,-43.509
5201.012,5980.331,-43.509
5201.012,5980.331,-43.509
5201.012,5980.331,-43.509
5201.012,5980.331,-43.509
5182.201,6032.819,-29.25
5182.201,6032.819,-29.25
5204.955,5957.054,-32.403
5204.955,5957.054,-32.403
5204.955,5957.054,-32.403
5170.357,6025.568,-29.203
5170.357,6025.568,-29.203
5170.357,6025.568,-29.203
5170.357,6025.568,-29.203
5175.491,6016.859,-29.774
5175.491,6016.859,-29.774
5175.491,6016.859,-29.774
5210.915,5968.571,-44.546
5210.915,5968.571,-44.546
5215.611,5950.332,-32.83
5215.611,5950.332,-32.83
5215.611,5950.332,-32.83
5169.911,6029.986,-12.536
5169.911,6029.986,-12.536
5169.911,6029.986,-12.536
5169.911,6029.986,-12.536
5189.379,6020.86,-22.431
5189.379,6020.86,-22.431
5178.147,6043.572,-20.262
5199.35,5997.121,-37.316
5199.35,5997.121,-37.316
5173.071,6043.441,-26.166
5173.071,6043.441,-26.166
5173.071,6043.441,-26.166
5212.917,5965.203,-29.347
5212.917,5965.203,-29.347
5164.273,6032.083,-23.198
5164.273,6032.083,-23.198
5164.273,6032.083,-23.198
5164.273,6032.083,-23.198
5148.065,6068.704,-19.629
5148.065,6068.704,-19.629
5148.065,6068.704,-19.629
5148.065,6068.704,-19.629
5153.581,6086.47,-3.448
5153.581,6086.47,-3.448
5154.77,6060.84,-5.522
5154.77,6060.84,-5.522
5154.77,6060.84,-5.522
5154.77,6060.84,-5.522
5154.77,6060.84,-5.522
5154.77,6060.84,-5.522
5154.77,6060.84,-5.522
5154.77,6060.84,-5.522
5169.32,6058.893,-24.434
5169.32,6058.893,-24.434
5169.32,6058.893,-24.434
5169.32,6058.893,-24.434
5169.32,6058.893,-24.434
5169.32,6058.893,-24.434
5169.32,6058.893,-24.434
5169.32,6058.893,-24.434
5169.32,6058.893,-24.434
5152.977,6046.491,-20.705
5152.977,6046.491,-20.705
5147.089,6085.016,-3.584
5153.141,6081.234,-15.256
5158.739,6054.003,-24.834
5158.739,6054.003,-24.834
5158.739,6054.003,-24.834
5158.739,6054.003,-24.834
5158.739,6054.003,-24.834
5158.739,6054.003,-24.834
5168.091,6064.587,-19.963
5168.091,6064.587,-19.963
5151.924,6050.62,-10.978
5170.553,6052.383,-18.414
5170.553,6052.383,-18.414
5164.887,6062.082,-23.051
5155.045,6063.836,-6.872
5155.045,6063.836,-6.872
5155.045,6063.836,-6.872
5155.045,6063.836,-6.872
5158.205,6073.396,-15.544
5158.205,6073.396,-15.544
5158.205,6073.396,-15.544
5158.205,6073.396,-15.544
5158.205,6073.396,-15.544
5171.183,6049.042,-24.052
5171.183,6049.042,-24.052
5171.183,6049.042,-24.052
5171.183,6049.042,-24.052
5155.077,6062.201,-24.562
5155.077,6062.201,-24.562
5155.077,6062.201,-24.562
5149.047,6058.169,-23.695
5149.047,6058.169,-23.695
5167.821,6057.477,-16.581
5167.821,6057.477,-16.581
5157.51,6079.211,-11.535
5160.439,6066.306,-6.804
5160.439,6066.306,-6.804
5160.439,6066.306,-6.804
5160.439,6066.306,-6.804
5160.439,6066.306,-6.804
5160.439,6066.306,-6.804
5160.439,6066.306,-6.804
5147.739,6076.407,-20.26
5147.739,6076.407,-20.26
5147.739,6076.407,-20.26
5147.739,6076.407,-20.26
5216.254,6338.759,119.908
5216.254,6338.759,119.908
5216.254,6338.759,119.908
5223.503,6334.581,122.778
5223.503,6334.581,122.778
5224.175,6337.333,106.231
5224.175,6337.333,106.231
5224.175,6337.333,106.231
5224.175,6337.333,106.231
5230.407,6326.267,106.115
5230.407,6326.267,106.115
5230.407,6326.267,106.115
5230.407,6326.267,106.115
5230.407,6326.267,106.115
5222.234,6328.941,112.497
5222.234,6328.941,112.497
5232.032,6318.174,118.707
5232.032,6318.174,118.707
5210.211,6339.782,114.149
5210.211,6339.782,114.149
5240.928,6309.883,116.044
5233.793,6326.431,126.065
5233.793,6326.431,126.065
5226.094,6332.289,108.659
5226.094,6332.289,108.659
5222.58,6355.132,113.665
5222.58,6355.132,113.665
5222.58,6355.132,113.665
5222.58,6355.132,113.665
5222.58,6355.132,113.665
5146.631,6416.204,122.953
5167.68,6392.779,125.372
5165.505,6405.274,123.682
5165.505,6405.274,123.682
5186.159,6365.841,113.936
