frame,x[nm],y [nm],z [nm]
3274,6678.955,3213.972,-617.1423
3274,4126.352,4646.799,258.2561
3274,6219.012,5290.263,73.39493
3274,5038.864,6526.129,122.2839
3275,4355.048,4800.425,226.2783
3275,5896.172,4747.527,-324.6419
3275,5225.808,5937.786,-63.51036
3275,4222.886,8481.036,524.3981
3276,6783.845,2952.078,-717.9523
3276,5490.492,5335.217,257.2903
3277,4582.81,4953.489,220.7486
3277,5314.818,6063.888,-83.49045
3277,4516.366,7299.67,293.9032
3279,8653.04,5955.354,164.7675
3279,4318.987,7989.23,16.91292
3281,5736.929,5253.824,95.60066
3281,4682.729,6971.781,71.91635
3281,4420.725,9102.786,-104.8415
3282,3897.021,4581.913,277.5096
3282,6300.166,4504.421,-325.2834
3283,3657.278,4601.383,275.9088
3284,7885.5,5493.976,169.7758
3285,5250.297,5182.429,169.4154
3285,4625.496,6992.912,404.5039
3286,5126.282,6466.551,138.1435
3286,4361.27,7789.495,46.58623
3287,6344.08,3747.062,-442.2681
3287,3709.868,4586.353,267.2137
3287,8779.252,6045.358,180.9829
3287,4310.104,8068.996,452.2462
3288,4412.518,7647.255,70.72876
3289,6716.48,3186.411,-566.1549
3289,3041.939,3794.906,319.8753
3289,4356.624,8424.847,253.3626
3290,4584.396,7179.121,65.61638
3292,6520.937,3478.062,-565.6945
3292,7802.46,5425.526,134.4138
3292,9205.135,5994.843,-156.9989
3292,4432.741,7531.071,61.78177
3293,6451.935,3573.724,-508.724
3293,6206.102,5466.011,134.2715
3293,8698.529,5999.523,167.4803
3293,4311.557,8399.904,-47.20352
3294,6478.084,5295.353,20.57648
3294,5143.012,6056.561,-4.75708
3294,4356.356,8008.512,455.7201
3295,6491.068,3538.627,-572.1684
3295,3331.924,4212.752,340.1468
3296,6741.564,3019.916,-629.272
3296,3346.699,4236.026,309.9815
3296,7564.949,5385.67,117.1595
3298,3356.805,4313.611,321.1476
3298,4243.181,8496.719,492.713
3299,6707.748,3098.511,-617.2479
3299,5845.796,5265.105,105.5592
3299,7416.664,5375.16,153.8074
3299,4321.686,8097.214,25.16045
3300,6490.07,3530.578,-548.3642
3300,3239.075,3986.888,320.7477
3300,7587.727,5453.547,-92.29477
3300,9105.047,6420.82,221.0292
3301,4016.538,4617.972,282.1025
3301,8677.563,5979.811,173.7775
3302,3230.421,3978.727,336.7673
3302,8966.409,6239.713,189.052
3303,5083.595,5116.967,175.9255
3303,7037.384,5337.396,-61.7144
3303,4833.057,6591.224,136.1109
3303,4325.892,8404.887,-23.08617
3304,4360.8,7826.858,16.40724
3305,3532.394,4553.263,295.7651
3305,6216.614,5301.663,32.86774
3305,8583.282,5890.013,178.3463
3305,4628.446,6978.718,249.3112
3306,3123.645,3879.277,341.125
3306,6320.508,4293.222,-438.7409
3306,8920.312,5870.229,-146.969
3306,4686.812,6847.726,206.179
3307,4592.117,7154.074,101.9469
3308,7243.983,5380.196,-43.90282
3308,5146.873,6087.521,-14.20967
3309,3237.122,3978.288,333.058
3309,6335.008,4423.365,-373.9145
3310,8964.037,6240.472,190.79
3311,3639.241,4550.625,300.9119
3311,7885.081,5485.382,146.9272
3312,4308.832,8001.936,72.16568
3313,6449.393,5304.064,143.444
3313,8781.692,6048.097,137.5972
3313,4375.713,8881.713,-70.74486
3314,5151.327,6080.791,-8.500137
3315,5321.269,6249.634,123.6872
3316,4797.26,6620.817,130.2721
3316,4345.852,8596.823,-37.55821
3318,4075.046,4612.962,263.7906
3318,8381.96,5664.938,-124.0892
3319,3300.411,4137.913,314.3803
3319,6327.502,4299.228,-388.8487
3319,7282.628,5382.36,-51.78223
3319,4265.073,8276.611,500.764
3320,3138.629,3883.312,307.245
3320,4375.356,8777.228,-47.93129
3321,6536.548,3467.769,-542.9481
3321,6798.943,5349.841,24.86916
3321,4614.323,6971.492,210.3457
3322,5902.929,5359.516,315.3539
3323,5707.066,5267.197,99.23309
3323,8773.289,6053.585,198.8509
3323,4713.91,6800.575,206.3893
3324,8950.699,5907.774,-161.3784
3325,8559.512,5749.796,-119.9158
3326,5399.381,5630.676,-110.205
3327,7196.498,5403.52,124.6992
3327,8916.365,5857.959,-146.8679
3327,4565.63,7198.921,163.0647
3328,4949.878,6630.077,97.95326
3329,9223.985,6542.343,199.4485
3329,4430.751,7715.596,413.654
3330,5146.797,6412.481,116.2311
3331,8688.368,5969.5,167.8736
3331,4772.229,6677.847,156.641
3332,6307.487,3913.078,-475.741
3332,9010.019,5933.479,-173.2636
3333,4363.749,7856.205,40.3566
3334,6302.947,4152.407,-431.2519
3334,7399.264,5407.058,-59.80202
3334,8560.13,5739.117,-130.9018
3334,5386.145,6166.569,115.359
3335,6348.215,3698.542,-486.2662
3335,6270.205,5375.098,117.121
3335,8013.674,5557.281,-102.0687
3335,9222.724,6558.918,213.382
3336,4039.496,4602.289,286.5331
3337,2921.506,3712.085,319.9574
3337,4483.74,4883.532,252.1089
3337,5050.493,6528.016,117.5571
3338,2961.46,3728.307,303.6935
3338,6893.431,5322.232,-23.5141
3338,4501.5,7415.97,352.2003
3339,5055.597,6526.441,91.74828
3340,4668.746,6838.727,211.1411
3341,5680.862,5002.584,-228.1128
3341,7655.611,5392.046,112.5
3341,8979.117,6267.442,180.7548
3342,6325.343,4465.968,-377.3189
3342,5042.752,5119.131,184.4711
3342,8578.629,5855.359,186.4635
3342,4639.356,7075.619,98.72673
3343,6328.244,4393.908,-379.663
3343,7592.092,5444.146,-85.84938
3343,9140.669,5968.738,-148.8249
3343,4351.728,7744.438,26.35048
3344,5148.842,5154.979,148.2693
3345,3135.272,3860.436,319.6881
3345,5346.165,5325.294,17.53685
3345,8004.438,5556.553,-103.466
3346,8085.673,5562.528,134.6431
3346,4348.456,8023.084,443.9784
3347,4480.96,4905.016,263.8036
3347,6081.429,4670.212,-253.5687
3348,6691.816,3144.065,-587.1528
3348,4600.721,7016.155,283.8939
3349,5891.221,4766.547,-295.776
3349,9146.882,5984.037,-168.6045
3349,5526.45,6080.261,110.976
3350,2983.873,3748.38,350.7832
3350,6198.308,5480.055,115.3334
3350,4229.536,8424.071,519.0567
3351,3344.503,4260.677,298.7968
3352,3642.232,4568.448,298.2523
3352,4317.948,8407.238,-14.15405
3353,5983.643,5366.119,194.6396
3353,4241.184,8404.397,500.7297
3354,6572.942,3409.596,-584.5256
3354,5690.374,4998.076,-230.6113
3354,4804.569,6611.287,142.7023
3354,4223.467,8496.735,517.6814
3355,4766.765,6699.456,175.7607
3356,4787.726,6639.124,153.4081
3357,5805.977,4824.91,-313.2709
3357,7911.128,5515.941,12.16148
3357,9072.485,6360.381,196.269
3358,3405.647,4377.827,302.2112
3358,7783.442,5434.079,143.0583
3358,8871.208,5868.458,-167.4555
3358,4499.437,7341.583,82.62344
3359,3898.51,4586.743,267.7368
3359,5839.719,4797.513,-288.6504
3359,7347.501,5362.387,136.9118
3359,4643.947,7065.889,72.17247
3360,6161.916,4602.906,-362.6706
3360,4910.01,6480.752,83.11569
3360,4455.354,7551.396,314.6265
3361,6292.114,3974.206,-422.6487
3361,5886.835,5765.491,618.1648
3361,4322.872,8379.782,-36.11671
3362,6372.46,3699.746,-503.5215
3362,4460.994,9155.049,-113.5465
3363,4338.77,4863.086,436.0667
3363,7269.365,5367.952,-45.11337
3363,4215.64,8644.861,553.1072
3365,3175.224,3912.71,325.4834
3366,4376.023,8824.408,-51.77048
3367,6627.983,3307.878,-604.8478
3367,8744.441,5877.094,49.69742
3367,5114.094,6155.125,-3.054886
3368,4324.434,8470.16,-51.10176
3369,6633.93,5370.016,-531.6096
3369,8576.106,5858.21,178.6163
3369,4318.549,8130.873,13.19359
3370,3259.297,4028.021,308.6766
3370,4695.316,4997.384,221.9876
3371,3301.47,4137.161,337.6888
3371,8897.409,6079.23,-566.2275
3371,5404.31,6192.634,120.3448
3372,3824.79,4596.792,293.1808
3372,6628.175,5304.113,-10.32967
3372,5196.731,6372.499,97.93373
3373,7845.712,5458.265,142.3809
3374,5742.805,5276.486,118.4396
3374,4990.79,6559.614,399.6901
3374,4304.55,8167.558,6.802368
3375,6689.626,3083.161,-567.6108
3375,3777.444,4844.515,625.8955
3375,6070.749,4671.015,-291.0165
3376,4221.954,4696.604,264.1718
3376,5078.372,6189.823,12.32536
3377,6309.362,4043.513,-411.9029
3377,4452.14,9123.676,-131.4046
3378,6286.388,3904,-485.1316
3378,4514.121,7302.283,306.9821
3379,3260.565,4056.121,337.5734
3379,6309.537,5342.784,124.8637
3379,7561.877,5390.374,139.2619
3380,5372.021,5229.508,153.3772
3380,4618.734,7073.786,172.3551
3381,6789.469,2897.957,-656.6754
3381,5679.259,5124.701,-154.5868
3382,7837.958,5440.082,140.9261
3383,3415.931,4415.166,294.0952
3383,5739.185,5266.312,108.2863
3383,7713.524,5486.403,-104.4561
3383,4304.82,8319.236,0.2254486
3384,6643.766,3202.301,-570.0797
3384,3509.118,4521.44,278.4281
3384,5519.016,5229.46,150.3461
3384,9246.104,6002.558,-165.3934
3385,7525.866,5439.311,-64.10492
3385,8861.295,5845.583,-171.5453
3387,4300.241,4744.138,265.9186
3387,4869.961,6511.905,114.6804
3388,9103.94,6425.915,218.898
3388,4405.645,7643.788,54.20776
3389,5941.206,5823.373,148.7963
3389,4735.844,6927.993,87.56317
3389,4177.212,8734.54,554.3729
3390,8630.644,5902.978,-556.0845
3391,6302.53,4322.551,-370.2349
3391,7106.649,5368.94,-28.15231
3391,5282.136,5859.919,-68.2972
3391,4354.005,8750.603,-78.3287
3392,3147.055,3877.716,343.476
3392,4677.208,4993.89,230.0409
3392,6663.745,5359.484,134.5825
3392,4325.835,8291.284,-10.233
3393,4513.106,7293.366,104.0769
3393,4344.997,8641.944,-56.23978
3394,3294.62,4133.081,304.4437
3394,5667.034,5263.311,109.5116
3394,8267.637,5759.857,-532.5932
3395,3808.69,4860.594,624.9025
3395,5504.928,5411.732,-189.7867
3396,8652.446,5964.305,177.788
3396,5128.436,6451.604,101.2824
3397,2854.047,3655.655,313.3211
3397,7515.316,5506.192,-522.9304
3397,4708.708,6786.657,188.0434
3398,5893.857,4749.245,-311.2076
3398,7326.198,5386.059,115.3948
3398,4369.74,8916.066,-51.87996
3399,4575.127,4941.103,224.0482
3399,7899.423,5502.257,32.42119
3399,4913.159,6676.094,85.02701
3400,2915.692,3701.22,338.6459
3401,3250.722,4052.738,323.2898
3401,6991.51,5342.151,-50.69252
3401,5717.183,5975.167,138.8525
3401,9039.66,6347.033,201.4549
3402,7195.518,5354.858,-54.34059
3403,3437.192,4465.508,299.0866
3403,5565.137,5348.939,-162.7757
3403,7290.779,5374.482,128.6781
3403,8914.065,5887.202,-168.2609
3404,7267.494,5396.943,134.1016
3404,5462.926,5963.487,-121.1398
3404,4436.181,7524.073,52.19688
3405,3189.696,3914.383,320.2449
3405,4584.229,7132.845,178.8037
3406,6673.902,3218.335,-596.0151
3406,6655.205,5315.755,9.818268
3406,4659.357,6878.182,235.3577
3406,4329.032,8083.942,7.527313
3407,2918.434,3721.052,361.2694
3407,6299.712,4050.83,-425.6323
3407,4835.481,5405.055,646.8396
3408,3561.411,4548.624,308.9204
3409,4394.625,4801.663,242.8031
3409,5769.14,5100.357,67.21756
3409,4433.841,9101.547,-112.0431
3410,9134.179,5960.401,-161.7329
3410,4438.596,9110.204,-113.8921
3411,5510.408,5441.123,-146.8481
3411,4696.396,6795.169,172.1053
3412,4322.995,7962.841,14.14238
3413,4043.625,4630.713,282.7052
3413,6645.216,5320.045,10.06195
3413,4799.536,6845.013,107.6816
3414,6277.921,4015.934,-457.6824
3414,4815.797,5030.889,196.8154
3415,6576.886,5299.934,11.38931
3415,5700.874,5988.4,18.67844
3416,3867.16,4763.12,536.2509
3417,4422.681,7764.479,413.7349
3418,8119.411,5583.88,-118.2468
3418,5054.484,6542.225,126.7115
3419,7249.884,5366.584,-50.2076
3419,5184.94,6392.688,124.1341
3420,4420.893,9104.04,-116.7068
3421,8241.55,5639.239,147.5909
3421,4755.06,6905.23,98.77892
3422,7153.169,5358.746,-54.69604
3422,8588.513,5891.578,193.8082
3423,3701.921,4602.657,316.8536
3423,7748.152,5423.129,139.7337
3424,2868.184,3659.43,338.4819
3424,9056.139,5933.028,-163.6789
3425,6423.528,3593.752,-517.9529
3425,5257.783,5899.393,-38.5627
3425,4477.197,7518.039,374.3442
3426,2854.02,3664.795,319.8805
3426,6396.363,3628.457,-523.1895
3426,6322.027,5333.852,115.0719
3427,5622.233,5270.986,142.8141
3427,4412.885,7774.001,380.8302
3429,2999.99,3761.525,352.0789
3429,5214.454,5182.667,198.0074
3431,7649.357,5463.015,-60.49141
3433,3421.938,4449.336,308.6157
3433,5180.958,6010.191,-6.383362
3433,4340.705,8530.727,-40.11986
3434,5284.441,5330.341,-533.4371
3435,7512.52,5417.349,-80.21278
3435,5386.22,5627.755,-120.9332
3435,4683.434,7228.315,504.1705
3436,4314.523,8150.311,-16.306
3437,7210.848,5359.378,-35.97588
3437,8488.554,5801.562,177.2865
3437,4551.345,7235.877,323.9708
3438,5693.599,4999.312,-258.1494
3438,7363.94,5373.029,147.1315
3438,8534.171,5831.044,-526.0314
3439,3692.981,4575.128,314.1182
3439,6039.699,4678.158,-270.8224
3439,7881.301,5474.424,151.7208
3439,4436.573,9102.213,-84.27368
3440,2895.157,3704.105,304.2549
3440,8408.988,5685.179,-113.7916
3440,4817.943,6776.267,87.7079
3441,5390.46,5663.643,-92.29774
3441,4350.691,8726.407,-14.8999
3442,4854.616,5057.788,214.7082
3442,6081.883,5628.434,133.7467
3442,8705.495,6000.264,164.388
3443,3428.695,4410.716,452.225
3444,5988.109,5635.989,788.3389
3445,6540.592,3464.977,-551.209
3445,4740.52,5258.112,536.6735
3445,8559.229,5731.47,-132.9292
3446,4375.048,7738.606,41.6449
3447,7370.33,5390.579,145.008
3448,2867.406,3662.584,321.4209
3448,4517.471,7364.355,300.4277
3449,5637.217,5161.911,-186.5034
3449,8555.637,5851.798,162.8495
3450,5875.505,4765.698,-289.9184
3450,4246.961,8330.693,498.6308
3451,4875.381,6633.954,115.2803
3451,4323.497,8249.965,-7.65358
3452,4536.712,4914.012,242.5781
3452,7768.56,5477.692,-75.04662
3453,3516.092,4533.946,345.0096
3454,6260.093,5383.461,127.4035
3454,8932.02,5874.289,-175.1093
3454,4956.391,6411.904,78.05099
3454,4411.896,7849.999,412.7458
3455,6486.208,3540.88,-480.9703
3455,8163.843,5592.013,-108.1875
3456,6532.896,3480.979,-568.2288
3456,4656.271,4978.16,224.9675
3456,6998.72,5335.251,-35.72342
3456,4328.996,7942.451,20.41763
3457,6722.316,3105.1,-597.7019
3457,6337.322,4332.75,-353.4479
3457,8636.669,5762.125,-146.109
3457,4311.723,8085.644,452.1146
3458,2958.904,3750.917,364.507
3458,7828.918,5469.567,152.2544
3458,4784.581,6661.097,158.5092
3459,4021.849,4607.245,274.6149
3459,5246.718,5178.528,186.4909
3459,4835.98,6563.328,129.549
3460,5925.192,4754.967,-300.4285
3460,9028.232,5917.305,-168.6719
3460,4541.501,7268.607,318.2243
3460,4381.245,8974.298,-93.52585
3461,7393.435,5396.544,-75.90034
3461,4594.681,7037.554,276.5881
3461,4298.099,8525.324,475.7121
3462,6807.904,2935.724,-651.1976
3462,3197.28,3943.099,325.6702
3462,5308.493,5157.144,-536.3818
3463,5075.521,6471.041,96.20735
3463,9187.784,6508.49,222.0016
3464,6995.17,5416.14,143.7504
3464,5211.664,6378.637,135.1859
3464,9149.48,6455.274,230.0941
3464,4320.021,7958.356,17.6178
3465,8008.874,5519.305,149.4385
3466,3235.276,3964.684,323.642
3466,5446.168,5584.734,-127.0524
3466,9125.201,5973.094,-143.6559
3466,4489.454,7503.456,343.0614
3467,6749.358,5374.387,123.7003
3467,9046.051,6330.401,206.4703
3468,6430.316,3618.717,-517.0669
3469,5742.523,5263.679,-25.43747
3471,6342.285,4251.356,-319.3916
3471,4142.544,4632.155,267.8717
3471,5276.334,5879.683,-39.25713
3472,5629.361,5184.064,-159.9995
3472,9190.953,5970.153,-170.1057
3472,4427.65,9072.881,-104.7333
3473,8566.563,5782.57,36.21643
3473,4767.541,6774.41,159.8064
3474,6675.47,3107.313,-617.2207
3474,6334.052,4328.127,-374.4727
3474,5583.229,5317.846,-173.633
3475,6934.906,5320.704,-38.36006
3475,8142.41,5591.841,-132.341
3475,4910.265,6682.823,102.8822
3475,4239.348,8451.937,504.472
3476,3304.016,4131.019,320.5743
3476,5580.408,5285.1,-166.4094
3476,4588.643,7175.627,80.08522
3477,6321.415,4253.822,-350.3876
3477,7174.474,5401.078,133.2572
3477,9066.968,6350.437,200.6303
3477,4365.563,7751.987,50.64941
3478,6322.263,4422.846,-378.4459
3478,8638.452,5919.831,178.8995
3478,4919.563,6869.584,524.9838
3479,4187.33,4660.626,247.5704
3479,5928.172,5280.23,91.1216
3479,8258.695,5665.47,161.1526
3479,5038.465,6538.317,112.6846
3480,7054.25,5418.115,127.1972
3481,3902.652,4590.836,274.8156
3481,5487.757,5220.191,-32.66434
3481,7375.303,5370.099,150.5033
3482,3226.173,3993.525,332.5266
3483,4314.671,4755.828,229.4544
3484,3275.67,4107.417,347.3244
3484,7720.366,5408.53,132.4804
3485,3928.834,4598.377,262.0532
3485,5847.935,5886.871,122.952
3485,4521.042,7318.62,77.32895
3486,6312.12,3955.838,-457.399
3486,4316.415,8580.639,-46.9194
3487,6572.52,3357.242,-515.9283
3488,3069.813,3812.407,326.9975
3488,4399.09,7753.28,82.11555
3489,5689.498,5030.819,-225.9801
3489,4360.522,8004.008,475.0882
3490,6275.307,4162.503,-399.2331
3490,5545.534,5189.816,-90.88638
3490,7896.805,5523.242,-87.20535
3491,5298.403,5824.028,-81.53168
3491,4323.566,8464.604,-46.69556
3492,8995.511,5916.862,-169.6725
3492,5039.493,6267.047,42.22015
3493,5963.061,5273.33,79.78477
3493,8830.002,5848.736,-179.6295
3493,4279.609,8486.891,-22.93907
3494,4199.369,4666.835,256.9631
3494,4452.682,7634.003,372.6343
3495,3935.547,4609.764,250.1356
3495,8188.025,5600.575,172.0692
3495,5037.684,6530.598,96.4978
3495,4320.441,8096.57,463.428
3496,4398.41,7634.228,50.90698
3497,4667.199,7011.096,63.67371
3498,4725.201,4997.425,214.6062
3498,8867.674,6113.682,334.4876
3499,4864.241,6525.72,131.0734
3500,6266.015,5304.937,42.36389
3500,8479.255,5794.792,185.0122
3500,4340.727,8014.389,441.7952
3501,3006.75,3747.831,321.3239
3501,6314.072,4259.927,-407.2267
3501,8282,5682.593,172.7299
3501,4396.312,7606.229,49.2382
3502,6276.241,4524.112,-356.5508
3502,8567.579,5856.53,-542.2966
3502,4500.798,7480.723,360.8263
3503,4442.813,4845.326,218.1422
3503,8851.165,6115.364,179.8016
3503,4429.201,7231.25,561.8372
3504,9220.591,6541.675,208.9729
3504,4571.283,7114.408,278.7778
3505,6504.798,3477.062,-559.1091
3505,4159.274,4638.366,265.2326
3505,7603.07,5394.265,142.8039
3505,4314.446,8093.062,5.545807
3506,6441.735,3571.081,-503.6771
3506,8221.564,5623.046,-130.295
3506,5216.746,6333.467,109.0244
3507,6372.133,3669.803,-531.0125
3507,4313.958,4778.74,281.2465
3507,4508.691,7391.186,352.1249
3508,3064.358,3794.219,313.822
3508,6297.31,4231.306,-394.0871
3508,8281.039,5667,162.1131
3508,4576.085,7174.105,80.48264
3509,6625.118,3240.403,-589.9955
3510,3183.901,3912.571,332.6796
3510,7352.568,5399.881,-48.94699
3510,5334.846,5738.222,-82.41928
3510,4379.453,7743.431,44.3792
3511,7504.654,5368.445,123.5045
3512,8046.88,5542.928,134.7727
3513,3030.756,3791.376,322.0033
3513,5695.947,5003.044,-253.3656
3513,5061.174,6222.876,40.26833
3513,4343.356,7947.829,25.02464
3514,3163.824,3905.206,337.4991
3514,8401.415,5735.28,167.4899
3514,5311.421,5777.756,-77.37587
3514,4304.835,8169.754,452.3509
3515,5458.825,5936.197,-61.14685
3515,4542.573,7247.847,309.4853
3516,3480.747,4524.495,288.2283
3516,7237.303,5382.956,-47.6339
3517,2900.01,3716.764,337.1841
3517,6294.804,5284.31,43.48648
3517,7894.46,5517.19,-98.30338
3517,4628.36,6938.011,244.9403
3518,7595.63,5448.69,-68.32596
3518,4516.326,7391.987,341.9264
3519,3578.288,4556.971,308.0669
3519,6252.513,5394.133,95.27519
3519,4209.462,8621.637,539.1666
3520,5746,4958.044,-164.2051
3520,4367.591,8740.255,45.69534
3521,3107.663,3843.471,338.7146
3521,7374.714,5374.75,130.0207
3521,5510.827,6074.095,117.5972
3521,4395.142,8902.688,-87.4231
3522,4426.009,4852.929,248.5874
3522,7486.762,5422.201,-63.02017
3522,4463.25,7440.672,88.35159
3522,4350.746,8703.713,-33.92365
3523,6307.381,4100.901,-387.3536
3523,3603.178,4572.334,292.081
3523,8844.027,5844.18,-136.0161
3523,4603.67,7009.628,259.0099
3524,7257.114,5368.058,-55.46036
3524,5483.322,6099.781,124.7269
3525,6011.877,4704.451,-269.3903
3525,5278.225,5851.853,-54.55864
3525,9086.472,6376.81,211.0844
3526,6570.242,3397.507,-548.484
3526,7588.065,5431.705,-553.3414
3526,4938.754,6400.944,52.34657
3527,3207.157,3946.727,314.3584
3527,4418.214,9068.091,-96.84517
3528,5571.615,5310.133,-195.2952
3529,4141.543,4647.44,257.9808
3530,3641.663,4563.434,313.9539
3530,9080.742,6291.964,360.856
3530,4592.484,7037.105,270.6987
3531,3827.163,4604.517,300.195
3531,5634.85,5241.041,120.6246
3531,7498.594,5382.863,129.1371
3531,8827.609,6112.064,167.2713
3532,6034.169,4672.593,-342.2878
3532,7532.689,5375.497,144.4226
3533,6294.692,4261.89,-525.5575
3534,7778.702,5478.066,-0.08369446
3534,5431.399,5572.922,-124.2527
3534,4624.454,7007.754,248.7723
3535,3807.758,4589.378,279.7267
3535,7512.379,5388.482,142.5022
3535,6215.574,5429.279,112.8245
3535,9044.328,5920.062,-181.3321
3536,6329.118,3780.911,-498.1177
3536,8700.917,6002.431,184.1602
3537,3306.102,4125.122,326.1836
3537,5861.938,5276.646,104.3636
3537,7864.475,5455.14,148.3101
3537,4445.536,7527.108,58.95943
3538,2919.635,3704.724,284.1856
3538,3853.14,4589.593,273.5477
3539,6732.332,3040.117,-614.5914
3539,7766.034,5429.913,124.5324
3540,6874.698,5357.501,-21.9957
3540,5337.998,5732.485,-89.8027
3541,6585.986,5297.292,8.684921
3541,4245.72,8407.565,549.0878
3542,5743.857,4890.775,-266.5697
3542,7200.894,5365.98,-58.83514
3542,5375.658,6194.462,120.9581
3542,4321.926,8404.708,-36.87469
3543,3245.981,3994.396,324.7458
3543,4888.028,5082.606,193.8533
3544,9088.966,5951.485,-147.3308
3545,6619.027,5299.574,-12.69791
3545,4375.047,8768.533,-66.1261
3546,3121.551,3852.754,341.9966
3546,5631.56,5109.56,-238.9774
3546,8312.552,5659.783,10.48515
3547,5749.333,5261.359,107.279
3548,5375.568,5660.655,-132.496
3548,4374.606,8020.426,433.6699
3548,4418.195,8998.496,-40.63034
3549,3214.581,3968.201,301.0698
3549,5410.193,6155.502,126.8195
3549,4565.551,7124.698,274.5226
3550,3318.178,4193.48,319.0369
3550,8398.378,5691.711,-126.142
3550,5917.079,5791.487,56.03851
3551,6316.053,4235.87,-405.3329
3552,6804.267,2915.172,-617.4104
3552,8257.94,5655.785,143.274
3553,5739.122,5257.13,99.36325
3553,9024.729,5905.817,-150.3362
3553,5010.556,6292.935,30.71823
3553,4398.698,7771.499,362.0761
3555,6199.434,5457.05,101.9248
3555,7341.25,5457.451,-482.8604
3555,4960.84,6623.637,113.6582
3557,8957.343,6248.6,212.4426
3557,5318.883,6611.675,604.3236
3558,6663.913,3226.493,-633.0061
3558,3988.82,4612.478,298.7808
3558,5898.816,4743.837,-341.2277
3558,8568.716,5866.63,156.7911
3559,8406.621,5695.044,-113.2012
3559,4344.366,8173.594,380.4765
3560,9053.197,5914.017,-149.6957
3561,8761.283,6051.058,178.0527
3561,4409.848,7794.21,412.1901
3562,5129.507,6094.204,-1.354904
3562,8964.87,6242.354,173.6239
3562,4425.764,7571.333,81.49925
3563,3893.958,4580.349,259.2299
3563,4457.306,9208.095,-135.4118
3564,6469.566,3536.544,-493.885
3564,6343.016,5291.477,13.25783
3565,8340.479,5819.533,-553.6556
3565,5685.212,5980.782,106.3857
3565,4325.833,8321.325,2.067642
3567,9002.488,5914.005,-161.8504
3568,3240.471,3987.124,338.0524
3568,8456.832,5722.395,25.94009
3568,5001.386,6567.557,122.2356
3570,8681.846,5777.72,-153.9451
3570,5173.962,6059.159,-5.558624
3571,4318.6,8160.489,5.151291
3572,6815.017,2867.367,-668.9605
3572,5567.002,5309.222,-173.5973
3572,7318.717,5389.927,115.1546
3572,9131.121,6421.159,203.5378
3573,7781.412,5444.762,169.5638
3573,4540.473,7274.816,331.792
3573,4193.347,8723.313,490.7645
3574,3316.916,4120.265,308.6717
3574,5201.268,5981.289,-48.45284
3575,3729.729,4591.967,310.9399
3576,4662.478,4984.02,214.4612
3576,6249.108,5215.742,28.74107
3576,8012.185,5550.063,-94.65118
3577,9086.171,5958.376,-188.5339
3578,6393.994,5293.055,-17.55623
3578,8863.25,6132.749,207.0837
3578,4977.911,6343.115,73.76938
3579,6188.396,5317.47,4.151688
3579,5147.703,6426.441,118.6215
3580,8590.528,5757.696,-144.7321
3581,5654.022,5153.43,-206.736
3581,7218.349,5363.062,-47.9982
3582,5857.529,4756.328,-356.7527
3583,7337.009,5385.174,-70.96054
3583,5187.533,6348.16,543.4987
3584,6269.065,4022.46,-447.8497
3584,3396.762,4432.482,318.2515
3585,5576.791,5294.647,-190.2177
3585,7853.495,5500.426,20.04097
3585,4362.634,7779.652,29.0741
3586,3026.828,3796.788,323.703
3586,8321.675,5673.94,166.9743
3587,3898.693,4576.32,254.4112
3587,6099.174,5494.974,-584.6821
3587,5145.094,6420.901,95.858
3588,6316.858,4170.579,-421.4974
3588,8573.663,5869.277,173.3386
3588,5224.239,6345.434,107.9066
3588,4327.547,8299.189,-17.80571
3589,6473.276,5304.417,122.2889
3589,8785.05,6047.011,177.3346
3589,4950.495,6396.486,55.50774
3589,4362.243,7920.635,437.6407
3590,4562.351,4959.376,268.4965
3591,7402.352,5393.19,-47.3513
3591,4368.629,7778.551,45.25185
3592,7626.849,5516.844,-515.1523
3593,5529.156,5391.043,-147.6797
3593,8027.147,5593.92,-6.071014
3593,4327.062,8342.658,-17.12303
3594,6688.753,3096.992,-569.5498
3594,6057.194,5286.067,87.46422
3594,7830.881,5509.672,-132.89
3594,4415.5,9025.149,-107.3522
3595,3288.924,4106.532,316.3872
3595,6015.965,5734.852,121.3571
3595,4767.304,6690.164,148.6534
3596,7037.822,5423.415,133.2068
3596,9041.584,6317,191.242
3597,8758.075,5820.181,-153.7448
3597,5027.496,6543.061,70.90714
3597,4398.833,8915.55,-94.88617
3598,4224.382,4696.332,255.3691
3598,5631.318,5121.213,-285.5954
3598,4322.907,8396.695,-7.504349
3599,6794.434,2931.336,-642.0698
3599,2976.265,3769.997,349.1724
3600,4344.695,7923.077,38.64128
3601,9139.592,6434.173,195.3584
3602,6754.441,3010.555,-646.2823
3603,4536.329,7311.088,333.8896
3604,5707.17,4964.409,-327.3852
3604,7248.452,5391.152,106.663
3604,4607.931,7138.664,103.5983
3604,4406.887,8995.256,-94.71863
3605,4752.315,6721.529,156.053
3606,5677.754,5087.231,-228.4126
3606,4619.415,7103.175,161.8933
3606,4381.84,8742.31,-29.84863
3607,8804.195,6102.321,181.2405
3607,4500.956,7390.88,340.4376
3608,7332.004,5377.279,-50.55298
3608,4503.488,7418.376,348.3078
3609,6530.82,5303.484,148.9791
3610,3214.596,3955.863,333.8358
3610,4431.304,7762.922,406.7206
