id,frame,x[nm],y [nm],z [nm]
2,462,8358.849,-5661.961,-123.0528
2,462,5293.684,-5804.87,-67.52815
2,463,3417.842,-4442.758,279.9213
2,463,4985.915,-6343.513,68.60657
2,464,3502.487,-4525.789,304.6123
2,464,6265.173,-4537.057,-359.2225
2,464,8533.291,-5838.591,183.8556
2,464,4580.588,-7061.884,271.1505
2,465,5844.885,-5909.555,118.1923
2,465,4301.438,-8168.118,477.2069
2,466,7740.606,-5488.598,-93.76495
2,466,9101.263,-5936.96,-159.256
2,466,4228.256,-8511.259,521.3329
2,467,3776.382,-4601.667,272.1527
2,467,8821.455,-6098.737,182.5442
2,468,5700.634,-5024.32,-266.8429
2,468,8305.877,-5692.632,162.1245
2,468,4419.764,-7680.57,416.5567
2,469,3650.395,-4579.325,278.3115
2,469,5582.691,-5287.749,-199.7405
2,470,5466.055,-5511.881,-133.9321
2,470,8653.843,-5957.495,188.8161
2,470,4769.081,-6700.216,177.9182
2,470,4384.46,-8776.586,-50.30235
2,471,6390.399,-5308.4,140.4399
2,471,8681.404,-5779.261,-142.5735
2,471,4493.326,-7323.994,77.22206
2,472,6374.214,-3669.1,-480.3418
2,473,5806.493,-4817.35,-283.122
2,473,4677.713,-6997.242,95.79811
2,474,3445.088,-4450.702,292.0616
2,474,7042.292,-5327.953,-18.07816
2,474,8918.941,-5862.647,-136.7471
2,474,4326.116,-8166.477,4.571762
2,475,3341.33,-4261.559,331.1595
2,475,4622.352,-6974.294,283.7509
2,476,4620.176,-4944.06,214.3592
2,476,8259.79,-5636.524,-126.6022
2,476,5449.979,-6127.81,109.4417
2,476,4317.465,-8402.389,-7.058792
2,477,6765.3,-3065.432,-639.3162
2,477,3228.363,-3954.101,318.0322
2,477,5365.031,-5222.813,153.0971
2,477,4652.293,-6925.101,249.6315
2,478,4332.121,-4779.336,251.3786
2,479,5436.104,-6131.898,84.88739
2,479,8949.078,-6248.638,210.2024
2,479,4435.263,-7684.698,365.7954
2,480,6319.312,-3998.391,-452.9298
2,480,4250.457,-4728.083,277.6499
2,481,4887.558,-5068.78,217.2986
2,481,7682.172,-5451.744,-79.7773
2,481,6006.269,-5753.737,132.5597
2,482,6632.41,-5299.622,16.68678
2,482,4998.268,-6477.456,91.50864
2,482,4363.975,-8039.312,446.8376
2,483,4398.325,-8965.297,-102.0327
2,484,4347.537,-4787.681,265.8743
2,484,9187.956,-6505.029,221.3213
2,484,4208.144,-8636.41,540.0579
2,485,6755.884,-5372.969,133.5087
2,485,8159.971,-5600.938,-150.5701
2,485,5158.506,-6054.096,-35.95619
2,486,5121.957,-5113.298,-597.4672
2,486,6844.239,-5399.382,120.7093
2,487,4550.786,-4916.574,243.2944
2,488,6352.297,-3754.003,-468.0684
2,488,4632.7,-6960.932,237.0606
2,489,4461.559,-7481.223,61.84509
2,490,3389.512,-4375.622,283.8301
2,490,5395.8,-6044.489,-88.52943
2,490,4475.595,-9217.273,-117.8091
2,491,6346.958,-3763.478,-464.5327
2,491,6289.545,-5355.978,-540.7544
2,491,4369.62,-7727.227,26.52
2,492,6549.078,-3448.153,-547.0156
2,492,4550.795,-4917.785,217.8137
2,493,6282.02,-4057.032,-436.6141
2,493,8067.047,-5696.14,-541.0005
2,493,4555.179,-7151.711,299.5534
2,494,8196.559,-5603.567,-135.4792
2,495,6949.438,-5331.307,-12.59354
2,495,9208.527,-6541.603,234.3376
2,495,4579.092,-7075.737,282.4345
2,495,4317.141,-8199.501,-16.4257
2,496,6474.883,-3561.128,-523.5043
2,496,9093.209,-5964.635,-168.7885
2,497,7208.336,-5332.313,-90.802
2,497,5057.717,-6378.816,80.80742
2,498,6765.135,-2998.302,-661.7477
2,498,5596.855,-5855.81,368.925
2,498,4283.486,-8247.934,494.696
2,499,4970.08,-6382.449,57.18948
2,500,7796.676,-5436.392,153.3464
2,501,5948.138,-5268.487,82.18552
2,501,7449.155,-5368.914,135.5259
2,501,9247.113,-6562.585,232.5986
2,501,4318.325,-8200.893,2.401428
2,502,4384.155,-7656.668,52.09435
2,502,4389.69,-8915.35,-99.85603
2,504,6821.106,-5394.915,154.4087
2,504,8811.986,-6080.748,155.2718
2,504,4281.635,-8284.352,482.3744
2,505,3450.528,-4468.975,301.1058
2,505,8613.474,-5912.546,178.7218
2,505,5529.839,-6066.279,118.7998
2,505,4489.229,-7519.059,368.2076
2,506,3380.713,-4368.069,303.8123
2,506,6307.702,-4458.161,-368.1527
2,506,8231.178,-5648.423,144.758
2,506,4378.221,-8906.522,-105.2934
2,507,6291.801,-4080.556,-427.6497
2,507,9141.977,-6451.838,220.1858
2,507,4284.77,-8297.096,485.4726
2,507,4470.897,-9214.468,-93.59314
2,508,6718.985,-5311.919,-0.3936005
2,508,8316.968,-6015.076,564.9568
2,508,4528.786,-7283.976,63.9254
2,509,7079.224,-5415.071,116.328
2,509,9027.142,-5908.299,-149.2177
2,509,4403.507,-8987.604,-102.8498
2,510,4883.335,-5062.646,224.8595
2,510,6630.396,-5345.844,138.7075
2,510,4611.688,-7024.628,282.5487
2,511,5232.51,-5894.748,-54.51515
2,512,4606.036,-7030.364,262.7356
2,513,3611.405,-4555.285,269.038
2,513,7007.907,-5361.292,-19.54788
2,514,4474.009,-7476.814,370.507
2,515,3237.887,-3983.482,317.3251
2,515,7300.444,-5386.217,-44.95872
2,516,6195.226,-4601.474,-340.0569
2,516,4567.161,-4917.788,223.2404
2,516,8480.166,-5713.58,-117.1516
2,517,8857.908,-6129.927,186.5486
2,518,4947.961,-6403.716,79.30115
2,518,4373.268,-8859.827,-84.14787
2,519,9029.182,-5931.553,-171.4156
2,519,4322.761,-8294.366,-13.51692
2,520,5038.029,-6556.889,120.4638
2,521,6026.252,-5725.057,618.4441
2,521,4973.124,-6370.334,72.39639
2,522,9066.009,-6353.818,186.0235
2,523,6520.997,-3474.632,-598.5827
2,523,6850.925,-5397.023,120.8015
2,523,8521.024,-5823.245,165.5247
2,523,4891.316,-6515.833,116.1612
2,524,6323.186,-3763.926,-464.6797
2,524,3697.789,-4593.73,301.6675
2,524,6263.883,-5384.344,115.6853
2,524,4346.545,-7803.651,20.95551
2,525,6364.621,-3739.907,-472.0185
2,525,4225.535,-8475.756,503.3112
2,526,3034.456,-4041.456,590.4877
2,526,7885.377,-5484.046,158.3177
2,526,4715.346,-6936.399,94.30733
2,527,6385.661,-5308.718,113.5828
2,527,5349.229,-6204.428,128.5056
2,528,5931.202,-5291.341,72.16347
2,529,6219.552,-5302.234,62.55562
2,529,4736.778,-6938.224,102.9833
2,530,8225.157,-5636.459,-146.6628
2,531,6306.721,-3909.485,-438.6774
2,532,5529.917,-5181.507,55.1844
2,532,7653.108,-5402.509,163.3163
2,534,3305.96,-4135.956,315.6795
2,534,6324.25,-4318.629,-365.907
2,534,8054.385,-5568.97,167.0444
2,534,4997.878,-6309.536,39.71558
2,535,8987.254,-6278.268,198.2523
2,535,4375.222,-8957.669,-97.54684
2,536,6433.182,-3542.615,-503.6339
2,536,4619.767,-4964.764,250.3144
2,536,7305.013,-5383.924,28.41743
2,537,8073.981,-5544.42,140.517
2,537,4874.476,-6736.01,125.6889
2,537,4259.653,-8280.272,487.8273
2,538,3369.281,-4352.312,340.849
2,538,6231.695,-5409.853,137.899
2,538,4868.076,-6515.784,94.57222
2,538,4190.843,-8678.696,546.8994
2,539,4112.531,-4635.169,284.2471
2,539,6075.338,-5652.652,112.7104
2,539,8725.524,-5805.44,-145.446
2,539,4442.501,-7602.301,363.9651
2,540,6374.774,-3663.121,-524.1467
2,540,3625.818,-4581.927,305.5693
2,540,8439.192,-5783.604,191.3736
2,540,4862.107,-6529.647,103.3931
2,541,4451.236,-7469.311,52.0594
2,542,6329.222,-3810.325,-494.4006
2,542,5114.198,-5145.286,199.7269
2,542,8666.347,-5775.055,-138.1582
2,542,4223.467,-8538.25,527.7869
2,544,5622.694,-5195.932,-197.0171
2,544,7892.626,-5517.907,-105.0471
2,544,9224.676,-6555.465,208.2288
2,545,5361.004,-5200.16,144.1162
2,545,4765.026,-6860.949,101.7656
2,545,4119.891,-9027.145,582.8661
2,546,4334.978,-8925.782,-83.50815
2,548,6323.116,-3771.475,-476.5881
2,548,7632.52,-5450.935,-90.70175
2,549,9018.451,-5921.957,-168.3413
2,549,4751.087,-6693.132,177.2394
2,550,4567.271,-7173.664,60.44174
2,551,3336.819,-4242.56,274.9682
2,551,4522.386,-7390.24,353.9453
2,552,7164.646,-5414.123,121.7507
2,552,5339.659,-6079.201,-108.2606
2,552,4448.975,-7604.872,379.2827
2,553,6759.777,-3003.026,-639.2272
2,553,9045.464,-6265.292,448.9403
2,553,4822.339,-6782.332,103.1844
2,554,6277.368,-4045.86,-430.1241
2,554,4043.305,-4608.356,264.816
2,554,5199.762,-6371.706,100.1189
2,554,4317.483,-8425.266,-44.15939
2,555,4486.382,-4876.47,233.8758
2,555,7697.712,-5375.951,-139.353
2,555,5785.394,-5933.347,108.2836
2,556,3696.123,-4573.583,285.4475
2,556,4860.89,-6554.318,129.0688
2,557,6316.433,-4136.296,-409.0279
2,557,6699.35,-5344.532,130.5914
2,557,4793.368,-6620.946,143.4341
2,557,4310.489,-8230.077,-0.9892273
2,558,3285.436,-4097.45,311.0815
2,558,8428.525,-5775.802,-495.9459
2,558,4333.477,-7933.78,28.41263
2,559,4523.129,-4899.7,211.4617
2,559,5441.669,-6139.521,137.2275
2,560,2919.371,-3709.091,332.9128
2,560,5743.12,-5945.895,132.0742
2,561,6398.085,-3651.909,-496.8651
2,561,5197.24,-5170.304,159.4931
2,561,6938.447,-5433.679,-544.8732
2,562,5025.15,-6532.327,-815.832
2,562,4252.209,-8299.25,526.2245
2,563,3319.722,-4220.965,313.5619
2,563,7294.145,-5385.93,-54.4664
2,564,7702.806,-5470.822,7.489243
2,565,8057.65,-5543.894,128.8808
2,565,4775.739,-6868.604,96.12152
2,566,4753.119,-5028.243,209.9909
2,566,4581.977,-7086.453,311.0539
2,567,9144.466,-5956.896,-154.0473
2,568,3939.785,-4599.973,288.6891
2,568,6105.381,-5284.775,49.34532
2,568,4312.336,-8151.232,74.01993
2,569,8078.641,-5578.373,-98.41446
2,569,4627.614,-7082.726,63.57399
2,570,3285.785,-4104.643,311.3905
2,570,5143.838,-6413.497,92.43988
2,570,4365.033,-8667.158,-15.36186
2,571,7045.856,-5421.828,134.0347
2,572,6797.881,-2921.031,-693.7375
2,572,6296.545,-4476.621,-322.2774
2,572,4868.982,-6722.482,114.3309
2,572,4434.339,-9109.722,-88.54645
2,573,5286.784,-5139.555,-550.2613
2,575,8966.515,-5993.213,19.50111
2,576,5336.382,-5190.519,144.4911
2,576,4623.383,-6974.655,231.5198
2,576,4165.183,-8830.153,554.5724
2,577,6647.857,-3258.78,-562.6586
2,577,5716.253,-5974.181,132.9673
2,578,9208.488,-6526.712,207.7569
2,579,8729.439,-5966.077,192.3898
2,580,3860.237,-4604.083,288.8292
2,580,6234.092,-5251.857,60.90935
2,580,8161.674,-5591.306,-91.01837
2,581,6716.493,-3165.187,-609.5797
2,581,2929.715,-3729.893,321.9424
2,581,5720.823,-4938.669,-261.9165
2,581,4857.161,-6530.202,124.2363
2,582,3429.311,-4426.441,505.6183
2,582,8392.099,-5677.652,-147.7567
2,582,4817.261,-6766.104,97.61368
2,583,6306.208,-3849.765,-436.2805
2,583,4257.691,-4718.168,254.7053
2,583,9038.391,-5910.014,-161.1523
2,583,4854.793,-6555.691,125.8857
2,584,3063.034,-3797.594,314.612
2,584,5227.147,-6335.708,118.7722
2,584,4295.045,-8501.543,493.2172
2,585,6313.795,-3780.236,-479.02
2,585,5101.503,-5144.161,188.4383
2,585,8652.153,-5962.361,202.3265
2,585,4336.881,-8688.05,-47.98019
2,586,2868.832,-3686.32,342.8706
2,586,4492.115,-4883.017,229.4263
2,586,5732.462,-4920.703,-257.5601
2,587,6310.458,-4055.309,-447.8674
2,587,5839.956,-5282.75,95.88684
2,587,9045.382,-5934.665,-148.3868
2,588,8164.652,-5594.705,143.4917
2,588,4483.584,-7513.761,382.8525
2,589,5003.94,-6321.253,37.20894
2,589,4362.985,-7872.608,40.68123
2,591,5398.55,-6201.637,120.8357
2,591,4486.444,-7343.229,45.09796
2,592,8618.11,-5912.218,185.6112
2,592,5129.534,-6451.193,90.46112
2,592,4340.706,-8029.382,455.3322
2,593,3604.299,-4569.953,289.6971
2,593,5970.262,-5282.216,92.88734
2,594,5579.877,-5287.914,-250.7916
2,594,6805.675,-5309.212,-26.08673
2,594,4706.823,-7068.547,429.6179
2,596,6731.718,-5318.934,5.078659
2,597,5851.924,-4789.606,-254.6716
2,597,8774.466,-6061.03,193.6951
2,597,4537.791,-7299.892,333.1439
2,598,4618.33,-4960.948,245.2663
2,598,9227.262,-6548.347,187.7749
2,599,4117.78,-4962.726,636.0914
2,599,4941.959,-6626.207,100.6921
2,599,4324.799,-8123.875,19.3248
2,600,6512.752,-3468.229,-547.2731
2,600,8653.678,-5763.649,-139.9986
2,600,5271.694,-5836.902,-66.39481
2,600,4450.225,-9121.919,-89.84474
2,601,7722.754,-5449.546,-52.43942
2,601,6120.731,-5597.37,128.6726
2,602,2927.329,-3707.664,327.0302
2,602,4020.139,-4607.879,289.0541
2,602,7424.733,-5392.007,168.454
2,602,4438.854,-9109.13,-91.68915
2,603,6679.852,-3193.919,-621.082
2,603,5598.804,-5262.373,-167.1383
2,603,7716.587,-5475.779,-93.92677
2,603,4370.36,-8904.576,-103.2745
2,604,4115.869,-4646.158,298.1387
2,604,6571.791,-5328.151,114.8016
2,605,3306.313,-4151.039,313.2712
2,605,4480.89,-4883.163,210.9803
2,605,4598.836,-7096.004,180.4428
2,606,7052.89,-5420.58,144.8059
2,606,9149.418,-5973.998,-158.6595
2,606,4347.923,-7995.18,109.2716
2,607,6397.991,-3626.437,-458.5422
2,607,4700.953,-5017.117,232.3538
2,607,8473.449,-5693.077,-114.0171
2,607,5074.38,-6498.626,110.3086
2,608,3979.339,-4614.44,267.2534
2,608,8594.571,-5888.143,170.2786
2,610,3427.353,-4442.325,309.6655
2,610,4771.015,-5023.243,214.0202
2,610,5465.618,-6132.795,143.3356
2,610,4351.177,-7858.568,20.34096
2,613,6267.417,-4023.02,-488.7991
2,613,3922.893,-4599.664,275.1462
2,613,6397.302,-5332.3,155.056
2,613,8151.092,-5615.634,143.1094
2,614,5663.974,-5530.328,431.9969
2,614,4887.59,-6695.569,99.27826
2,615,3486.219,-4519.761,309.0315
2,615,6746.656,-5318.982,-14.98238
2,615,5509.907,-5444.495,-187.6097
2,615,8591.162,-5886.144,172.2746
2,616,6587.022,-5313.654,8.010559
2,616,9217.246,-6534.039,191.2093
2,616,4768.91,-6608.603,77.19421
2,617,8100.654,-5586.819,-112.7528
2,618,6365.117,-3708.849,-504.0871
2,618,7063.195,-5434.698,131.2559
2,619,6646.115,-3210.426,-591.2375
2,619,8376.411,-5737.442,175.9497
2,620,4828.563,-6474.011,-595.6544
2,621,7992.097,-5519.317,160.0356
2,621,5395.5,-5977.164,9.246292
2,621,4369.923,-7741.418,37.60635
2,622,5239.044,-5911.875,-46.36078
2,623,4502.005,-7431.054,332.7063
2,624,3706.895,-4847.256,651.922
2,625,3834.645,-4607.502,313.1827
2,625,5537.351,-5242.463,104.788
2,625,8758.979,-6041.483,170.446
2,625,4345.844,-7915.785,25.25352
2,626,4039.842,-4618.397,248.3112
2,626,5463.195,-5376.237,-446.5589
2,627,4881.191,-5058.034,190.2222
2,627,9133.76,-5958.303,-179.3204
2,628,4290.443,-8205.405,470.0589
2,629,2856.101,-3687.7,333.8663
2,629,4401.622,-7899.976,398.9839
2,630,5054.573,-5125.856,190.3961
2,630,8455.91,-5705.074,-119.7837
2,631,6728.643,-3071.446,-593.3208
2,631,4344.919,-7967.035,486.9264
2,632,4540.747,-7277.204,324.003
2,633,4587.257,-4945.401,218.7524
2,633,6243.649,-5290.656,29.21196
2,633,8718.328,-5792.807,-146.1432
2,635,3550.924,-4526.355,279.6012
2,635,6483.733,-5310.6,116.6695
2,635,4724.91,-6810.628,113.1111
2,636,3154.384,-4106.158,541.6686
2,636,6371.953,-5301.926,49.99153
2,636,5058.537,-6495.214,84.95071
2,637,7509.22,-5387.194,124.3851
2,637,5508.834,-5915.265,-112.3448
2,637,4218.22,-8531.723,540.3114
2,638,3412.131,-4440.443,416.6829
2,638,7981.005,-5557.415,-117.0377
2,638,4347.491,-8837.29,-78.17131
2,639,6737.422,-2993.186,-640.528
2,640,5623.214,-5242.695,117.2623
2,640,4540.813,-7263.085,79.83856
2,641,6157.023,-5295.637,53.16093
2,641,7435.196,-5394.54,-71.64963
2,642,3559.95,-4562.64,289.3462
2,642,7322.358,-5402.79,-58.96355
2,642,6059.4,-5651.787,129.9664
2,642,4328.807,-8238.746,-3.99765
2,643,6745.652,-3018.899,-587.5244
2,643,5732.349,-5252.971,100.8757
2,644,3296.387,-4142.696,308.7469
2,645,7248.046,-5395.298,140.554
2,645,8689.991,-5969.113,157.0214
2,645,4400.812,-7792.85,464.2108
2,646,4602.253,-7026.452,275.5297
2,646,4313.417,-8298.114,53.2782
2,647,6582.384,-5321.881,22.173
2,647,7898.488,-5469.29,153.3139
2,648,6871.146,-5327.354,-18.97263
2,648,8987.631,-5905.567,-172.6787
2,648,4810.148,-6831.026,101.3248
2,648,4262.924,-8345.079,467.7554
2,649,5051.632,-6535.185,106.9521
2,650,3160.38,-3991.843,445.2823
2,650,5063.227,-5124.709,184.425
2,650,7045.078,-5426.078,150.4247
2,651,4075.87,-4649.009,331.0663
2,651,8027.202,-5564.269,-109.2223
2,652,4176.37,-8671.118,535.2172
2,653,3226.64,-3972.822,314.5465
2,653,7143.187,-5349.377,-45.81772
2,653,4403.506,-8775.242,87.03712
2,656,4324.55,-8346.46,1.474991
2,657,6258.106,-4545.56,-310.7897
2,658,6792.799,-2905.142,-640.2832
2,658,9041.952,-5919.803,-143.8997
2,658,5048.58,-6233.306,48.74596
2,658,4374.015,-7713.185,32.80243
2,659,7580.731,-5423.734,-89.4558
2,660,3281.313,-4085.486,301.8916
2,660,4760.259,-5010.236,207.1788
2,660,8388.666,-5675.656,-148.4523
2,660,4466.954,-7618.911,388.7845
2,661,3303.246,-4170.137,321.9777
2,661,7060.734,-5427.519,112.7567
2,662,7768.55,-5422.413,140.9518
2,662,8907.347,-6193.72,194.5818
2,662,4607.535,-6990.703,262.8966
2,663,6348.821,-3763.874,-494.785
2,663,7984.063,-5549.717,-99.04457
2,664,8485.644,-5806.549,163.214
2,666,2917.548,-3710.37,354.6306
2,666,4692.807,-6855.02,214.2188
2,667,5498.327,-5458.649,-154.3202
2,667,8421.412,-5701.757,-117.757
2,667,4479.478,-7416.126,381.7178
2,668,6320.035,-3765.222,-476.6094
2,670,8002.316,-5521.193,157.389
2,670,4404.132,-7831.003,403.1799
2,671,6577.172,-5318.946,119.1409
2,671,5279.114,-5818.324,-80.8606
2,671,8694.08,-5778.625,-126.5622
2,672,3258.455,-4053.226,329.9689
2,672,8189.38,-5612.548,149.9451
2,672,5412.218,-5620.184,-89.18686
2,672,4533.59,-7248.358,66.22223
2,673,4292.167,-8224.052,490.6197
2,674,6632.248,-3316.484,-620.4452
2,674,3145.329,-3890.487,333.1458
2,674,6653.186,-5335.967,137.381
2,674,4352.144,-7869.192,29.61151
2,675,2902.381,-3720.425,354.5999
2,675,7602.067,-5377.209,148.5988
2,676,4070.635,-4612.354,267.9816
2,676,8965.455,-6239.668,222.7214
2,677,6692.915,-3201.418,-579.2471
2,677,3528.017,-4521.204,270.2878
2,677,6930.59,-5328.861,-24.91913
2,677,8790.497,-5834.857,-147.414
2,678,6554.261,-3455.718,-563.0881
2,678,7206.645,-5373.698,-53.24539
2,679,2874.459,-3696.324,371.5253
2,679,4443.576,-4840.397,223.3395
2,679,7804.083,-5455.228,164.7919
2,679,4520.793,-7278.948,67.32605
2,680,6288.913,-4015.013,-436.0246
2,680,8117.94,-5580.982,-119.8083
2,680,4623.362,-7048.744,146.9353
2,681,4224.564,-8507.825,-783.3325
2,682,6219.789,-4557.611,-288.1827
2,682,5329.15,-5767.04,-86.56708
2,683,5490.433,-6098.973,132.694
2,684,4725.659,-4995.833,237.4915
2,684,7525.913,-5424.058,-63.32199
2,684,8843.117,-5840.253,-140.4054
2,685,4239.691,-4700.953,262.6758
2,685,6259.668,-5293.412,34.79019
2,685,7530.963,-5500.656,-498.429
2,686,7053.109,-5340.97,-44.8275
2,686,9237.424,-6563.749,211.812
2,687,4089.536,-4625.608,286.6368
2,687,6068.432,-5275.113,74.72282
2,687,4843.726,-7006.438,462.5983
2,688,6070.888,-5645.742,120.5947
2,688,4715.656,-6936.09,106.2563
2,689,4583.207,-4946.966,227.2686
2,689,4422.567,-9082.255,-113.9474
2,690,4343.027,-4784.759,221.8608
2,691,6344.645,-3772.032,-472.6017
2,692,3657.43,-4558.401,274.5198
2,692,4951.546,-6555.311,462.291
2,692,4423.667,-9061.786,-96.82274
2,694,6361.998,-5297.22,8.700333
2,694,7592.834,-5431.612,-86.38039
2,694,9140.009,-6433.635,218.6596
2,694,4432.734,-9156.199,-145.5394
2,695,6562.168,-3452.408,-607.5077
2,695,8396.011,-5739.125,114.9356
2,695,4455.576,-9118.291,-106.4323
2,696,8892.612,-6180.134,209.4523
2,697,7832.528,-5546.366,-444.2437
2,697,5240.531,-5914.907,-45.24078
2,697,9036.527,-6325.872,181.7803
2,698,3222.221,-3965.365,341.0445
2,699,7949.365,-5534.972,-75.31479
2,700,6391.32,-5300.512,139.2879
2,700,4537.715,-7280.748,317.8889
2,701,6180.105,-4597.677,-348.7744
2,701,8581.997,-5746.973,-121.6449
2,701,4245.723,-8429.554,498.6174
2,702,3593.596,-4575.896,324.5627
2,702,4327.005,-8381.698,-32.98218
2,703,2917.862,-3724.059,344.6834
2,703,6487.905,-5299.347,-27.21405
2,703,8065.725,-5552.931,158.2023
2,704,6277.279,-3898.417,-474.8992
2,704,3552.397,-4550.814,290.9625
2,704,5811.428,-5290.582,-66.15417
2,705,6300.745,-4022.907,-442.7728
2,705,3324.013,-4245.373,304.2809
2,706,4286.428,-4721.941,253.0904
2,706,5172.813,-6030.356,-13.76701
2,706,4490.869,-7471.699,400.7399
2,707,6333.614,-3818.747,-473.1599
2,707,3480.615,-4474.809,210.8474
2,708,2981.036,-3797.262,401.3957
2,708,8822.821,-6113.66,186.6776
2,708,4197.891,-8649.644,529.8022
2,709,3464.919,-4467.067,279.7995
2,709,7117.624,-5396.763,123.0033
2,709,5151.694,-6069.037,2.175064
2,709,4420.124,-7595.081,60.70976
2,710,2870.584,-3694.017,340.8177
2,710,5138.741,-6068.26,-27.63245
2,710,4381.886,-7681.651,69.32259
2,712,5938.219,-5134.244,311.0925
2,712,4353.595,-7809.382,71.07895
2,713,7770.326,-5433.763,137.5538
2,714,4046.278,-4616.429,254.0489
2,714,7575.181,-5441.661,-77.36275
2,714,5366.174,-6221.318,142.8062
2,714,4422.109,-9090.494,-93.76823
2,715,8586.174,-5936.421,-545.6292
2,715,4990.668,-6586.492,107.1222
2,715,4341.406,-7994.124,14.28268
2,716,4468.953,-4881.106,236.7442
2,716,4388.042,-8963.923,-91.46637
2,717,4702.536,-5001.714,235.2201
2,717,7624.221,-5455.878,-96.96106
2,717,4337.328,-8798.217,-41.06239
2,718,4015.03,-4603.87,285.341
2,718,5862.474,-5880.849,138.0465
2,719,6358.667,-3708.56,-476.651
2,719,5028.983,-6247.166,37.6722
2,720,6237.314,-5288.789,-9.120941
2,720,8091.849,-5567.181,142.5398
2,720,4262.961,-8272.468,468.1973
2,721,4983.676,-6310.073,66.0228
2,722,3307.287,-4118.38,294.7827
2,723,5143.602,-6418.673,106.5683
2,723,4163.083,-8811.841,564.5198
2,724,4519.15,-7300.693,307.7577
2,725,6684.239,-3202.64,-604.3359
2,725,2898.433,-3704.698,337.6285
2,725,3908.866,-4604.302,289.8163
2,725,5057.037,-6221.451,11.18156
2,726,4535.392,-7282.326,316.3974
2,727,6593.242,-5298.089,17.48489
2,727,4484.204,-7357.646,76.75819
2,728,6565.158,-3385.896,-555.8878
2,728,4325.933,-8403.209,-39.14589
2,729,3909.716,-4670.885,427.9926
2,729,4354.579,-7885.172,35.1548
2,730,6750.839,-2986.606,-567.4821
2,731,7585.104,-5448.191,-89.99451
2,731,4260.59,-8293.94,495.441
2,732,3076.763,-3841.284,345.2507
2,733,3874.34,-4602.454,272.4006
2,734,6414.356,-3653.865,-490.3822
2,736,3380.954,-4366.555,313.8919
2,737,7898.351,-5477.377,159.1151
2,738,3491.545,-4497.879,290.762
2,738,5071.77,-6198.19,30.79269
2,738,9190.325,-6516.85,215.6221
2,738,4405.42,-7880.403,451.1624
2,740,5540.201,-6061.394,130.3006
2,740,4440.944,-7665.377,375.2388
2,741,3283.44,-4114.986,321.6594
2,741,8878.259,-6149.15,205.8656
2,742,5085.164,-5140.627,185.0088
2,742,5004.514,-6312.974,24.31244
2,742,4272.814,-8712.224,552.3129
2,743,8348.943,-5709.221,177.0827
2,744,5316.977,-6022.175,70.51247
2,744,4228.277,-8503.499,-766.9146
2,745,6303.105,-3977.797,-410.5153
2,745,7512.052,-5369.485,133.4936
2,745,5047.641,-6466.275,378.4204
2,746,6283.485,-4137.525,-413.6832
2,746,5891.659,-5262.125,92.83028
2,746,9062.284,-5939.043,-170.2821
2,746,4408.896,-9094.895,-120.3954
2,747,4543.222,-4918.608,234.7318
2,747,4365.497,-7969.246,431.3008
2,748,2896.201,-3716.251,324.3689
2,748,4291.427,-4752.176,279.4534
2,748,7660.408,-5404.145,171.9311
2,748,4432.276,-9090.033,-98.57437
2,749,5214.003,-5934.489,-12.79709
2,749,8816.675,-6104.413,195.074
2,749,4446.47,-7446.032,61.11267
2,750,3531.184,-4541.027,299.1002
2,750,5763.523,-5943.056,145.4832
2,750,9011.619,-5903.03,-153.3514
2,750,4631.674,-7098.002,92.75795
2,751,4000.613,-4601.367,272.531
2,751,5895.998,-5274.727,83.81546
2,752,6885.478,-5392.67,-522.899
2,752,5141.518,-6434.385,124.8839
2,753,3476.627,-4514.733,289.9483
2,753,5398.111,-5629.16,-106.3002
2,754,7876.156,-5451.39,106.1213
2,756,6223.099,-5305.778,53.23448
2,756,7964.074,-5544.905,-87.97569
2,756,4174.878,-8767.756,556.7926
2,757,6664.608,-3262.071,-638.8038
2,757,7597.699,-5390.682,144.6372
2,757,8937.479,-6211.68,202.671
2,757,4800.366,-6817.781,113.2143
2,758,5393.828,-5656.932,-93.91273
2,758,4687.323,-6998.986,69.01077
2,758,4408.227,-9014.531,-97.11548
2,759,4028.961,-4583.635,270.5003
2,759,9046.946,-6344.948,203.3572
2,759,4895.782,-6677.726,111.4803
2,759,4328.045,-8114.189,450.4736
2,760,7587.067,-5384.23,156.813
2,760,4280.778,-8293.918,487.6141
2,761,4649.454,-4975.021,231.5594
2,761,6112.136,-5520.667,-805.8484
2,761,4607.276,-7043.609,259.6082
2,762,7835.022,-5460.228,167.1972
2,762,4392.126,-8969.863,-104.4159
2,763,4168.168,-4651.104,258.1469
2,763,5725.275,-5849.814,-22.89581
2,764,3620.409,-4570.898,272.9962
2,764,7808.008,-5454.436,135.3357
2,764,4727.329,-6917.122,110.0397
2,765,6343.576,-3730.336,-498.4333
2,765,7626.549,-5462.643,-72.57858
2,765,6070.05,-5682.87,110.7286
2,765,4407.077,-8956.69,-89.42726
2,766,8703.596,-6006.423,181.9951
2,766,4393.192,-7847.735,419.8633
2,767,9205.658,-5992.063,-156.8413
2,768,6660.454,-3258.065,-565.6768
2,768,8947.112,-5884.799,-159.4528
2,769,6768.058,-3042.892,-607.2626
2,769,3616.508,-4563.463,306.0902
2,769,5962.644,-5269.074,87.09114
2,769,4390.458,-8927.675,-85.82611
