frame,x[nm],y [nm],z [nm]
4715,9058.113,5939.78,-161.2585
4715,4650.464,6933.983,261.2661
4716,6563.92,3377.953,-543.1982
4716,4415.454,9072.564,-101.6726
4717,9002.161,5902.684,-161.4328
4718,2938.942,3738.351,337.2028
4718,4017.946,4610.447,291.6304
4718,7948.768,5492.825,154.7496
4719,6746.926,5358.591,130.6291
4719,4752.355,6727.555,187.0514
4720,9005.17,5904.521,-158.8246
4720,4390.531,8893.682,-76.8269
4721,3227.363,3982.577,312.434
4721,4438.077,4853.28,245.6222
4721,6453.462,5303.229,111.9885
4721,7878.93,5477.173,176.2052
4722,4064.843,4614.471,276.1922
4722,7344.796,5393.35,151.779
4722,9131.114,6466.38,234.7298
4722,4509.654,7335.8,94.53159
4723,6683.245,3107.786,-633.1066
4723,3928.984,4589.935,293.3931
4724,3830.49,4818.883,579.1389
4724,7508.855,5406.313,-62.51553
4724,5951.911,5823.402,131.6859
4725,4363.635,4786.538,248.3748
4725,4305.424,8185.817,466.5824
4725,4440.281,9163.142,-75.40546
4726,5846.696,4799.14,-286.2064
4726,7229.78,5355.619,-44.76894
4726,4351.337,8921.995,-61.93356
4727,6328.279,3694.026,-475.783
4727,7132.547,5357.425,-41.20335
4727,4468.064,7500.474,406.3793
4728,8022.607,5547.829,-110.9708
4729,4482.637,7480.27,253.4343
4730,6606.244,3329.758,-572.7196
4730,5934.644,4739.632,-244.4125
4730,8337.17,5655.677,-108.6417
4730,4536.064,7256.126,68.40908
4731,6486.008,3555.342,-547.4041
4731,5347.807,6222.33,143.0748
4732,6239.871,5383.935,-61.75869
4733,8967.775,6222.865,207.0598
4733,4469.264,7439.802,442.7253
4733,4416.471,9097.49,-92.85328
4734,4233.095,4686.992,265.146
4734,6811.389,5318.081,-34.37664
4734,8537.48,5857.663,180.1564
4734,4323.474,8249.532,-17.80911
4735,6072.416,5664.865,121.8085
4736,5634.781,5162.635,-226.3066
4736,8471.323,5740.537,13.42571
4736,4264.937,8263.807,496.3953
4737,6388.587,3639.484,-494.8815
4737,8166.902,5607.99,-136.0533
4737,4324.781,8132.285,470.7241
4738,4499.19,7316.695,79.3153
4739,6332.75,4299.223,-400.068
4739,4250.274,4695.203,266.7822
4739,6089.809,5604.886,126.5477
4739,8240.993,5654.131,185.8474
4740,5387.547,5666.887,-49.97616
4740,8956.073,6251.479,218.8951
4743,5139.973,6095.693,-19.55013
4743,4247.479,8476.393,520.3153
4744,4875.323,5051.093,203.6431
4744,4453.106,9239.941,-130.2549
4746,3247.08,4058.091,366.8451
4746,6521.8,5328.397,134.7815
4746,8058.399,5567.287,-116.0222
4747,6594.4,3368.721,-554.4896
4747,5311.248,5812.141,-79.33758
4747,4311.308,8165.413,1.845816
4749,6322.59,5349.552,147.3109
4750,3185.054,3922.109,339.5478
4750,6321.102,4403.457,-376.1831
4750,4488.124,4874.103,255.4474
4750,4437.563,7524.901,44.27601
4751,2898.898,3707.294,352.0084
4751,8943.197,5886.36,-165.0209
4751,4525.411,7252.856,107.5418
4752,6487.259,5307.202,116.0867
4752,4519.974,7298.631,65.16041
4753,5224.222,6329.281,108.1675
4754,5667.345,5924.683,403.4697
4754,4437.78,9045.749,-96.51211
4755,6472.011,3551.55,-510.4527
4755,4845.387,6658.142,81.17992
4756,7137.319,5360.375,-32.4828
4756,4884.253,6504.702,124.6292
4757,2971.71,3730.971,326.1791
4757,4844.287,6579.711,128.9397
4758,4454.833,4881.221,256.148
4758,5480.963,5490.092,-114.2927
4759,5639.921,5186.987,-199.8361
4760,6335.001,4456.463,-345.302
4760,4759.646,5024.792,225.3206
4760,8734.289,5802.526,-125.8829
4760,4407.268,8972.345,-86.12919
4761,7082.614,5430.337,134.674
4761,8484.147,5700.561,-115.7657
4762,4457.527,4880.674,239.5377
4763,3555.482,4552.703,291.5972
4764,6283.949,3921.304,-436.3938
4764,7881.246,5522.544,-95.11761
4764,4965.608,6354.16,63.76057
4764,4438.066,7540.181,46.94698
4765,6319.854,4211.277,-417.3923
4765,8481.506,5713.342,-147.6217
4766,7685.685,5422.052,-33.14602
4766,4478.473,7479.03,357.3189
4768,6580.15,3353.65,-526.3941
4768,4382.158,4803.67,264.0745
4768,4884.346,6503.667,118.9114
4768,4252.933,8436.863,506.3068
4769,4813.911,6597.888,157.6091
4769,4338.124,7926.34,38.3926
4770,6744.7,3008.002,-601.3263
4770,2918.35,3717.389,329.7988
4770,8355.973,5729.025,177.8481
4770,4974.357,6374.842,63.32737
4772,4147.129,4626.595,252.4214
4772,4197.106,8711.649,547.9988
4773,7011.449,5327.028,-58.56922
4773,4328.521,8322.468,-6.769296
4774,7563.124,5417.276,-60.93204
4774,9029.871,6312.13,212.0748
4775,8203.347,5613.641,-121.8077
4775,4282.735,8499,451.7501
4776,4465.333,7628.646,393.9864
4777,5817.904,5904.729,136.2721
4777,8876.353,5848.923,-132.5708
4777,4587.403,7044.838,291.2834
4778,8753.091,6284.504,528.0445
4779,8998.075,6301.784,225.3995
4779,4369.519,7752.689,45.24891
4781,4871.876,5069.962,216.1378
4782,8327.947,5700.524,202.1839
4782,4766.271,6774.013,138.9695
4782,4322.094,8480.696,-50.71903
4783,3941.865,4563.382,270.0796
4783,6858.166,5382.705,155.5623
4783,9187.457,5983.78,-149.9894
4783,4939.719,6442.253,74.5303
4784,4495.386,4894.189,253.9585
4784,4923.496,6472.952,103.9034
4785,3426.388,4433.632,331.3645
4786,4260.424,8366.121,473.5874
4787,6369.121,3736.972,-489.3399
4787,5720.373,5970.598,107.5368
4787,4613.829,7128.31,62.40902
4787,4332.147,8527.772,-34.25862
4788,5423.396,5246.73,186.8547
4788,8728.116,6036.51,224.5031
4788,4893.936,6399.547,-576.141
4789,6779.083,5328.431,-19.31744
4790,4196.449,8708.426,556.1289
4791,6685.42,3116.414,-614.2208
4792,5926.644,4720.199,-453.7454
4793,4290.286,8240.268,480.9461
4794,3361.91,4348.269,315.6401
4794,6635.376,5291.799,-3.974801
4794,5185.441,6013.118,-38.81054
4795,6680.674,3143.759,-566.6169
4795,4589.633,4945.121,244.4525
4795,8069.565,5569.93,-110.3016
4795,5027.49,6292.976,49.54311
4796,4142.625,4626.729,264.2052
4797,3280.103,4099.721,322.3688
4797,8628.332,5863.3,-510.2369
4797,4319.104,8066.844,432.094
4798,6580.186,3276.176,-515.8972
4798,2865.817,3680.682,374.4545
4798,7445.96,5409.471,-63.98907
4798,5939.725,5815.348,110.3357
4799,6329.292,4223.153,-380.2599
4799,4484.242,4873.814,234.1658
4799,8913.77,6186.441,173.3957
4800,7628.484,5435.841,-81.22219
4800,4375.46,7883.012,407.5508
4801,4651.813,7040.882,81.09173
4802,7198.656,5371.44,-52.49615
4802,6000.566,5751.902,131.4736
4802,4229.274,8520.04,510.3656
4803,6608.859,3348.946,-556.7028
4803,6510.145,5308.152,58.71624
4803,5199.223,6005.204,-39.46286
4804,4239.769,8417.114,486.8616
4805,4722.821,6921.39,95.52929
4806,6266.373,5382.098,115.2039
4806,8186.924,5618.558,173.6909
4806,4430.916,7575.602,396.3546
4807,6289.534,5406.907,-603.9218
4808,3347.247,4278.652,400.0708
4808,6533.433,5300.041,153.5585
4808,4322.179,8283.029,-16.81118
4809,6336.374,4250.74,-305.4394
4809,5576.031,5260.963,-203.751
4809,7327.46,5386.504,135.3921
4809,4402.594,7780.708,408.9313
4810,4247.748,4701.203,263.1985
4810,5975.455,4711.141,-268.4695
4810,8667.894,5935.54,175.931
4810,4465.722,7415.431,82.49058
4811,6314.034,4404.09,-353.2682
4811,4948.821,6419.438,71.24081
4812,6671.429,3172.005,-588.7415
4812,7607.807,5391.201,162.5222
4812,5119.19,6118.473,-9.364511
4813,6495.984,3498.922,-521.1132
4813,3399.547,4391.192,295.8423
4813,5361.143,5200.041,161.3653
4813,4585.135,7159.643,88.04142
4814,4795.716,5021.421,224.0612
4814,6521.955,5336.044,138.2893
4815,3445.062,4477.053,318.6589
4815,8433.462,5768.278,187.7387
4815,5041.393,6254.206,50.59917
4815,4325.567,8469.406,-45.10677
4816,3555.199,4531.911,303.7859
4816,5894.983,5364.041,2.961615
4816,4361.937,7918.943,429.5635
4817,6303.593,4118.86,-395.9642
4817,5279.421,5160.915,-546.8575
4817,4950.202,6407.755,36.67598
4818,4469.922,7551.671,357.6662
4818,4371.784,8830.461,-62.6527
4819,6827.515,2933.092,-679.5938
4819,6166.926,4610.392,-321.6009
4820,3369.163,4336.722,323.8742
4820,6789.786,5377.28,135.86
4820,4978.728,6584.639,109.454
4820,4342.685,8719.059,-68.36742
4821,5664.743,5090.131,-226.0735
4821,5060.086,6215.454,29.40265
4822,3344.847,4247.189,309.2198
4822,7429.883,5362.164,144.8595
4822,4989.792,6460.95,52.2427
4823,3330.265,4204.252,345.5643
4823,5359.404,6197.946,120.0449
4824,3414.61,4414.749,318.5125
4824,4345.424,7899.227,38.94847
4825,2908.648,3697.788,352.6735
4825,6408.264,3567.834,-493.8535
4825,5524.575,5234.966,112.0494
4825,4765.934,6890.334,92.29305
4826,5180.963,5163.271,191.1245
4826,7038.386,5341.27,-62.50454
4826,4626.796,6982.497,258.8913
4827,6305.992,3909.323,-476.4432
4828,6387.41,3671.239,-485.8434
4828,7199.755,5405.588,137.4443
4828,8675.279,5971.939,159.3998
4828,4637.761,6897.287,218.3653
4829,6771.822,3039.82,-681.1788
4829,4151.131,4637.606,231.8849
4829,5366.936,5201.535,150.5675
4829,4996.01,6584.684,98.40862
4830,3145.901,3875.822,328.075
4830,7683.462,5453.145,-86.1784
4831,2905.327,3710.275,364.2342
4831,5596.347,5230.018,-229.0563
4831,8592.572,5900.161,182.9492
4832,4879.744,6719.313,103.9822
4832,4357.716,8746.898,-44.40441
4833,6857.443,5392.66,148.0678
4833,4979.579,6361.459,49.60918
4834,6642.739,3244.846,-581.7477
4834,3899.026,4581.993,295.7057
4834,6067.862,5632.933,112.2183
4834,4368.481,8763.479,-70.10571
4835,7149.147,5412.482,132.1199
4835,8488.855,5716.517,-136.5811
4835,4335.088,7941.576,33.11695
4836,8551.587,5870.826,163.1801
4836,4459.921,9179.463,-133.4272
4837,6294.798,4064.958,-458.4514
4837,6494.259,5291.237,50.17376
4837,5259.264,5855.67,-42.06165
4837,4383.841,7773.564,49.32331
4838,8870.68,5848.816,-173.1773
4839,6029.672,4680.252,-308.08
4839,5106.753,6144.539,14.29241
4840,8967.608,6246.451,200.1512
4841,3290.578,4090.303,296.1757
4841,7166.043,5420.995,150.3659
4841,4371.322,7678.122,82.14779
4842,2947.666,3732.574,358.293
4842,6419.914,3572.985,-520.9161
4842,5433.514,5571.954,-133.8782
4842,4326.375,8092.713,452.8398
4843,5126.823,5294.928,432.3304
4843,7702.542,5474.296,-78.941
4843,4179.339,8736.035,556.2838
4845,4391.687,4839.214,285.3324
4845,5623.696,6021.023,123.6783
4846,4501.533,7333.682,69.96479
4847,6323.365,3754.052,-489.264
4847,4614.483,4939.373,234.9987
4847,6141.092,5544.151,89.57645
4848,7090.888,5381.573,1.903876
4848,5211.966,6353.133,112.7631
4849,6331.175,4164.46,-404.5297
4849,7860.907,5462.792,155.6349
4849,4472.43,9191.062,-96.76022
4850,6706.431,3094.164,-603.0118
4850,9175.114,5975.379,-149.9968
4850,4466.397,7452.963,62.38224
4851,4403.071,7879.323,460.1038
4852,6726.468,3077.379,-591.8124
4852,7668.916,5469.493,-61.09905
4852,9001.047,5926.305,-165.4296
4852,4370.549,7752.507,46.67164
4853,7549.615,5425.108,-88.50513
4853,6064.652,5452.151,198.3332
4853,4375.082,7694.529,42.83833
4855,6387.892,5326.377,161.6194
4855,9190.989,6516.677,210.6227
4855,4477.469,7588.524,416.3921
4856,3832.729,4595.992,264.0675
4857,3980.81,4595.903,282.0153
4857,8251.836,5625.551,-146.4255
4857,5148.835,6413.192,124.2395
4857,4427.229,9112.164,-103.7152
4858,3309.319,4143.363,314.6219
4858,4230.716,8540.095,513.0886
4860,6055.082,5694.012,141.4382
4860,8652.149,5960.833,183.5692
4860,4453.824,9178.844,-90.99644
4861,5249.816,5161.789,176.7743
4862,4259.795,8288.133,491.2671
4863,3294.605,4114.976,311.7372
4863,4400.44,7638.787,33.11847
4864,4911.011,6446.493,95.67577
4865,8009.552,5541.056,170.7562
4866,6792.486,2987.787,-691.1078
4866,8654.83,5951.453,163.8238
4866,4392.837,7718.643,160.9636
4867,4646.539,7032.039,84.61163
4868,8365.521,5665.831,-141.0663
4868,4677.979,6825.075,236.8513
4869,3385.335,4352.599,306.0688
4869,6641.119,5305.104,4.372519
4869,4330.356,8098.137,471.2375
4870,5707.679,5909.067,-5.064202
4870,4486.845,7336.223,61.56338
4871,3980.344,4607.025,281.5018
4871,5896.584,5372.498,-534.9204
4872,6637.462,3266.137,-604.6947
4872,3209.422,3969.389,361.6901
4872,6384.582,5296.486,35.48015
4872,4398.125,8954.873,-105.2063
4873,6786.595,2958.711,-646.5332
4873,3622.945,4556.026,287.508
4873,7314.343,5384.024,133.7187
4873,8862.307,6122.128,180.8744
4874,4402.101,4816.031,242.567
4874,6731.077,5312.801,-26.93402
4874,7976.389,5550.891,-121.9853
4874,4327.492,8548.562,-31.02642
4875,9218.575,6009.191,-168.2636
4876,6399.95,3609.5,-499.0827
4877,6021.226,5052.745,384.2252
4877,8701.715,5795.807,-140.1733
4878,3309.453,4132.308,325.1438
4878,4692.414,5011.597,218.128
4878,8323.768,5649.299,-122.4667
4879,6389.345,3625.64,-500.8884
4879,5747.917,4895.492,-237.8096
4879,5397.142,6168.181,138.9118
4879,4383.521,7938.048,440.5027
4880,6470.088,3549.636,-516.7054
4880,4696.568,6972.06,75.81409
4881,6709.525,3105.175,-586.3064
4881,6308.964,4467.982,-380.7556
4881,4936.788,6407.394,79.89864
4881,4359.653,7825.977,41.38065
4882,6248.046,4538,-383.5751
4882,4722.611,6757.739,188.7835
4883,3397.777,4409.046,290.2809
4883,8253.527,5626.147,-132.2408
4883,5818.329,5910.497,136.0482
4883,4329.54,8297.83,-15.36366
4884,6296.685,4509.584,-317.9113
4884,7564.649,5383.809,160.2433
4885,3984.813,4602.72,289.1863
4885,7231.185,5374.722,-59.31767
4885,5040.522,6540.736,115.7988
4885,4357.253,8766.218,-66.25767
4886,2917.1,3699.935,306.3385
4886,8967.289,6271.59,202.0935
4887,5402.307,5206.725,135.0499
4887,6709.81,5318.074,-32.16229
4887,4520.051,7321.214,338.9939
4888,5671.75,5075.912,-227.0321
4889,6441.789,5311.811,36.80591
4889,4969.129,6732.427,397.1768
4890,6283.077,3988.608,-438.1569
4890,3371.709,4349.141,331.2979
4890,5293.222,5193.828,140.4715
4890,9046.697,6333.93,189.8895
4892,6401.075,3637.426,-529.7327
4892,4485.468,4885.402,264.5201
4892,8861.31,6142.524,231.1692
4892,4422.418,7801.73,405.5669
4893,6333.499,4195.106,-381.3199
4893,7628.936,5384.103,139.7769
4893,4299.807,8042.227,48.72112
4894,8634.833,5759.145,-162.659
4895,9177.784,5988.346,-173.0001
4896,6331.883,3760.373,-489.2047
4896,4343.712,8597.64,-38.45883
4897,4565.98,4931.708,227.4312
4897,5177.099,6053.903,-17.74685
4898,5295.623,5796.889,-70.27859
4898,4465.352,7433.22,54.75964
4899,4546.806,4921.953,243.1965
4899,6696.211,5310.134,-4.35856
4899,8583.355,5879.456,182.9273
4899,4593.438,7166.908,97.98077
4900,6725.807,3061.683,-562.608
4900,5632.159,5174.855,-201.4052
4900,4571.722,7154.465,307.4845
4900,4347.677,8766.681,-50.14622
4901,4667.907,4946.557,143.9727
4901,6579.071,5318.412,140.5893
4901,4466.789,9200.767,-148.2131
4902,8539.298,5832.345,187.8868
4902,5206.74,5994.861,-859.47
4903,4204.556,4690.301,249.6005
4903,8958.924,6229.94,218.5524
4904,6591.218,3352.094,-600.657
4904,3306.448,4139.942,333.1235
4904,5563.54,5313.654,-189.3684
4904,7395.91,5391.943,-53.00678
4905,8553.446,5866.137,193.2617
4906,6301.116,4381.485,-377.1202
4906,8488.307,5806.717,145.2565
4906,5277.415,5840.1,-63.65955
4907,9204.242,5997.209,-136.8106
4908,4466.792,7592.224,366.7966
4909,6319.483,4290.381,-347.9942
4909,8179.589,5600.008,-124.0701
4909,4360.257,8971.131,-64.12586
4911,4315.353,4754.654,249.4005
4911,7678.594,5470.694,-70.63328
4912,5119.762,6123.312,5.064963
4912,9243.002,6553.727,221.8229
4914,2922.399,3727.049,344.614
4914,6964.881,5339.989,-25.11944
4914,4663.662,6962.548,178.6129
4915,6601.485,3384.679,-549.4463
4916,4308.123,7961.728,40.12012
4917,8945.857,6206.255,187.0313
4918,3004.431,3764.482,337.0833
4918,5953.697,4756.379,-263.3879
4918,5637.654,6005.471,119.0154
4918,4580.611,7066.466,251.4896
4921,4336.009,8237.55,-2.924234
4922,6414.31,3617.168,-497.3335
4922,5612.337,5306.565,-63.00533
4922,8985.821,6255.857,179.0497
4923,5052.024,5090.774,81.57185
4923,7004.484,5345.812,-22.58969
4923,4336.941,8081.793,453.0738
4924,4721.295,4984.933,134.3242
4924,7348.305,5400.728,-69.86897
4924,5401.681,6153.867,118.9956
4927,6920.298,5325.631,-46.95782
4927,5352.333,5745.839,-78.93574
4927,4537.072,7314.123,324.9504
4928,4127.67,4743.522,431.2657
4928,6509.801,5317.106,106.2616
4928,4858.223,6527.097,112.7191
4929,3446.713,4486.987,305.8646
4929,5279.881,5853.646,-61.83552
4930,6425.27,3637.353,-469.795
4930,6980.541,5409.077,126.2173
4931,5681.219,5041.67,-182.3798
4931,6909.442,5419.271,123.4595
4931,5072.391,6487.387,104.8404
4931,4239.872,8381.535,498.2283
4932,5509.476,5413.634,-233.2321
4932,4287.397,8258.531,460.3424
4933,6301.506,3860.57,-463.4349
4933,4614.283,4948.049,224.287
4935,5761.021,5265.347,103.1137
4936,6966.448,5342.881,-35.93777
4936,8410.301,5752.131,189.2946
4936,5093.906,6485.302,113.8327
4936,4316.36,8153.742,456.7925
4937,5875.528,5271.9,91.95568
4937,7214.286,5368.421,-38.64094
4938,6364.278,3692.799,-532.3556
4938,7036.929,5419.48,129.2933
4938,5536.324,6061.406,134.7599
4939,3098.175,3863.707,368.0081
4939,6306.643,3801.448,-486.9713
4939,5687.131,5275.032,114.6513
4939,8823.748,6095.709,209.0182
4940,6332.684,4287.258,-399.4231
4940,5417.063,5206.738,156.5226
4941,7715.104,5406.747,153.1857
4942,6019.729,5061.812,345.9778
4942,7436.89,5408.532,-83.00663
4942,4844.875,6587.879,126.6144
4944,6292.895,3806.393,-499.1703
4944,5344.382,5198.01,177.7938
4944,4520.045,7284.662,345.4901
4945,5083.345,5123.495,194.1848
4945,7247.976,5326.611,-100.0521
4945,4372.387,7902.011,455.2465
4946,4343.384,8035.105,442.6165
4947,3934.975,4609.555,274.6875
4947,6720.943,5315.808,-44.1563
4948,8292.393,5675.889,205.623
4949,4418.522,7549.998,66.47526
4950,3182.653,3913.534,328.9775
4950,5922.002,5280.89,82.08355
4950,8837.4,6121.057,194.2057
4950,4801.607,6620.275,140.5843
4951,5031.916,6544.623,106.9531
4951,4260.723,8287.58,500.6844
4952,6497.061,3524.144,-527.8103
4953,4446.911,7512.385,61.90762
4954,6436.694,3569.801,-520.1722
4954,3430.927,4459.016,317.4887
4954,7628.386,5461.443,-86.74587
4954,6109.949,5605.539,109.7113
4955,5699.442,4999.065,-247.2276
4955,4351.293,7786.994,40.19199
4956,4294.67,8309.602,21.7136
4958,5798.521,4848.894,-272.1522
4958,7741.682,5426.445,136.6597
4958,5040.779,6280.013,27.35714
4959,7213.738,5361.351,-43.23566
4959,5332.865,5701.668,-104.7514
4960,3281.205,4119.364,340.5829
4960,8313.988,5652.266,-115.0425
4961,6580.689,5290.585,7.681235
4961,4275.258,8257.722,477.963
4962,4656.172,7035.157,100.8443
4963,7224.816,5361.737,-50.67867
4963,5184.205,6388.724,112.0857
4965,6763.61,5369.226,127.9838
4966,7746.796,5487.723,-85.24868
4966,4334.137,8561.594,-31.39515
4967,7245.882,5380.322,-46.06686
4967,4351.513,8731.082,-67.99786
4968,5109.815,6164.764,23.43082
4970,4917.709,5087.817,197.0855
4970,8846.81,5845.866,-148.0015
4971,6566.592,5336.098,125.6576
4971,4333.419,8326.018,6.792792
4972,6369.498,5294.966,10.39966
4972,4589.513,7029.833,269.0789
4973,5022.182,5111.253,193.4488
4973,7020.535,5372.008,2.058905
4973,9045.059,5910.283,-129.9112
4974,5269.82,5840.547,-66.6917
4974,4345.925,8692.062,-43.70777
4975,6160.097,4601.559,-362.884
4975,5587.816,6009.151,36.77021
4975,4311.097,8365.357,-30.29453
4976,3217.129,3957.435,322.714
4976,4427.238,4850.269,244.2453
4976,4388.242,7807.453,443.2718
4977,4393.887,4834.949,276.0633
4977,4325.341,8170.4,2.445716
4978,6007.477,5754.029,157.5345
4978,8650.759,5761.712,-131.149
4979,4421.354,4836.898,260.028
4980,6304.544,4172.044,-408.8776
4980,7931.307,5493.918,150.2691
4980,9235.625,6559.662,245.1348
4980,4299.863,8160.975,454.8572
4982,4300.252,4731.601,277.7297
4983,6525.247,3443.436,-553.3947
4983,7344.854,5385.098,-51.81713
4985,3196.783,3928.768,355.8426
4985,9111.5,5960.238,-137.4404
4985,4550.686,7170.746,280.8606
4986,6346.797,3687.799,-501.5309
4986,6705.386,5308.391,-10.83424
4986,5288.812,5824.191,-63.36964
4986,4425.313,7581.832,56.29482
4987,9138.581,6429.33,217.4434
4988,4481.667,7465.957,368.1971
4989,6503.631,3492.115,-547.184
4989,4387.927,4823.401,270.1119
4989,4774.839,6688.239,177.3422
4990,7919.496,5507.519,159.3076
4990,4564.385,7172.493,77.63622
4990,4343.898,8458.805,37.63591
4991,6343.052,4333.927,-300.7869
4991,3808.766,4598.687,290.06
4991,7225.206,5359.789,-50.54996
4991,4768.781,6872.811,110.4666
4992,6662.34,5299.054,18.41694
4992,4337.625,8499.755,-27.83962
4993,4400.601,4823.557,270.7516
4993,8727.44,5786.835,-133.3228
4993,5026.295,6261.637,20.07297
4993,4307.647,8167.438,8.428992
4994,6295.171,4507.787,-326.8347
4994,9008.805,6218.602,317.6444
4994,5266.579,6281.366,118.9997
4995,9156.227,6467.199,199.592
4996,4755.003,7021.631,463.3205
4997,5596.749,5261.88,136.2048
4997,4788.787,6656.421,155.4233
4997,4347.873,8736.062,-65.6802
4998,4249.734,4706.132,270.3354
4999,8200.692,5606.713,170.1726
4999,9192.757,6506.651,196.2268
4999,4587.113,7144.392,88.59982
4999,4343.192,8556.758,-34.78505
5000,3332.846,4198.753,337.5263
5000,6303.725,4041.126,-421.4197
5000,4552.344,4914.594,243.4562
5000,4419.828,7823.757,410.9096
5002,3366.238,4350.02,332.1865
5002,4321.794,8157.6,-11.23303
5003,4533.336,7300.754,330.0643
5004,6591.706,3409.636,-605.3915
5004,6272.712,5296.499,60.2187
5004,4361.157,7890.766,464.6205
5005,5744.917,4914.189,-256.9111
5005,7459.648,5409.168,-62.48768
5005,4799.561,6644.18,160.5369
5006,3535.082,4548.628,327.2576
5006,8969.748,5895.995,-154.4068
5008,3215.98,3982.845,316.3452
5008,8036.677,5525.517,160.5967
5008,6077.325,5654.956,120.1795
5008,5072.427,6495.701,112.4763
5009,3212.358,3967.392,342.369
5009,8397.626,5676.999,-113.0698
5009,4552.698,7223.963,221.5571
5010,4035.825,4614.491,265.2118
5010,5375.458,6200.35,131.6202
5011,6426.777,3580.049,-489.5519
5012,5369.737,5692.952,-102.3531
5012,4327.63,8084.083,467.2939
5013,9152.656,5959.457,-149.007
5014,6308.594,3770.92,-479.2712
5015,5022.644,5118.572,187.7332
5015,8725.958,5805.098,-145.422
5016,7153.452,5408.854,129.7459
5016,5330.839,5753.51,-60.19901
5017,6331.941,4484.696,-258.0983
5017,7616.443,5401.168,150.139
5017,5076.41,6491.192,79.05323
5018,4864.46,5053.207,190.353
5018,7255.5,5388.269,153.8576
5018,8925.667,6195.712,188.6715
5018,5097.031,6495.958,136.1425
5019,3239.04,3984.655,330.3342
5019,8255.308,5613.356,-3.966333
5019,5202.754,5994.086,-27.1233
5020,4992.697,6457.16,118.2829
5021,3633.447,4562.862,292.3809
5021,7555.937,5436.453,-82.02236
5022,6436.782,3629.743,-527.2509
5022,6073.931,5565.194,326.294
5022,4387.726,8948.942,-104.4565
5023,3343.626,4248.857,303.5802
5023,7349.008,5396.525,138.1335
5023,5137.402,6076.85,-18.21102
5023,4397.35,8975.971,-67.34432
5024,6827.135,2876.232,-641.812
5024,5254.978,5192.681,161.7407
5025,4422.935,4842.12,246.5747
5025,8156.205,5604.483,-97.61219
5026,4431.432,4844.102,254.4391
5026,5934.152,5276.423,85.78327
5026,4334.725,7909.418,77.54208
5030,5757.009,4898.742,-269.3053
5030,4975.467,6315.703,43.01006
5030,4276.161,8268.753,476.9193
5031,2875.159,3673.357,365.279
5031,5210.576,5171.298,191.7263
5031,8663.528,5932.492,169.6787
5031,4362.881,7758.452,24.31782
5032,6885.434,5314.037,-27.79743
5033,6672.701,5312.536,-45.50518
5033,8951.66,6208.164,197.5435
5033,4560.226,7188.853,70.74581
5034,3390.676,4355.263,304.1228
5034,8528.007,5854.272,200.4908
5034,4554.372,7158.567,308.2086
5034,4403.494,8987.227,-103.6884
5035,7782.369,5465.34,-93.25939
5035,5417.309,5617.928,-106.1606
5035,8987.037,6272.343,198.8761
5035,4740.654,6750.23,199.4583
5036,6803.235,5333.225,4.133033
5037,4054.018,4614.35,301.2273
5038,5541.398,5186.412,-37.78431
5038,8485.762,5822.713,-542.8506
5039,7452.856,5375.889,162.5721
5040,4800.204,5068.713,187.117
5040,6071.985,5577.337,243.7241
5040,8784.188,6086.224,187.4426
5041,6530.585,3449.089,-524.1447
5041,4408.481,4821.003,244.836
5041,6129.786,5590.592,139.7325
5042,5194.821,5418.554,-535.6649
5042,9056.625,5930.503,-153.1571
5042,4357.481,7823.483,33.42922
5043,6322.452,4105.636,-387.9205
5043,5044.948,6543.629,564.5362
5043,4329.383,8009.759,21.41811
5044,3463.803,4479.526,291.4266
5044,4636.351,4970.444,220.2399
5044,6743.625,5312.496,-16.46084
5044,5168.383,6054.597,-26.37913
5046,6480.095,3559.872,-536.8311
5046,4318.043,8088.246,464.0158
5047,4281.598,4729.513,243.9889
5048,5650.955,5149.315,-209.0282
5049,4023.773,4613.75,294.1198
5049,5647.067,5252.582,144.3165
5049,4344.204,8419.923,104.2078
5050,6366.198,3712.709,-466.4823
5051,3003.043,3785.213,345.1523
5051,6981.014,5421.867,129.7122
5053,3760.383,4591.82,306.9554
5055,6216.195,5430.735,123.9544
5055,7685.816,5448.655,-87.49264
5055,9168.777,5963.711,-160.4924
5055,4598.992,7045.619,274.3746
5056,4390.811,4828.527,241.48
5057,6295.725,3851.847,-434.104
5057,5516.653,5396.238,-183.04
5057,4302.785,8678.9,-35.27348
5058,6234.668,4557.157,-373.7453
5059,6215.482,4603.494,-234.0563
5059,4259.027,8282.029,482.9625
5060,3327.084,4212.86,477.7431
5060,6901.387,5334.278,-25.22465
5060,4865.461,6737.145,93.15517
5061,7472.504,5440.734,-13.29914
5062,3184.929,3911.673,323.4378
5062,5375.84,5685.513,-92.07554
5063,6321.479,3791.35,-447.218
5063,4035.979,4604.229,251.5023
5063,5034.182,6283.148,49.33384
5063,4411.04,7594.215,43.93398
5064,6754.632,5316.32,-20.33024
5064,8341.919,5704.792,170.8818
5065,4605.911,7035.349,268.142
5065,4430.171,9062.887,-123.7546
5066,5175.558,5844.204,-398.2178
5067,2997.645,3792.874,348.2616
5067,4452.083,4860.915,250.7008
5067,5622.594,5160.838,-224.6632
5067,4330.464,8549.439,-46.43902
5068,6756.927,3039.577,-595.8103
5068,5668.587,5033.603,-274.836
5068,9137.134,5948.386,-154.0843
5068,4417.371,7572.339,66.86085
